DELETE,1703125063,36e0ee0a96d4b89af9bbb67a2adba7ca21ff0169,"/**
 * ScriptRouterFactory
 * <p>
 * Example URLS used by Script Router Factory：
 * <ol>
 * <li> script://registryAddress?type=js&rule=xxxx
 * <li> script:///path/to/routerfile.js?type=js&rule=xxxx
 * <li> script://D:\path\to\routerfile.js?type=js&rule=xxxx
 * <li> script://C:/path/to/routerfile.js?type=js&rule=xxxx
 * </ol>
 * The host value in URL points out the address of the source content of the Script Router，Registry、File etc
 *
 */",code_comment,code|design-debt
DELETE,1703125063,36e0ee0a96d4b89af9bbb67a2adba7ca21ff0169,//registryAddress?type=js&rule=xxxx,code_comment,code|design-debt
DELETE,1703125063,36e0ee0a96d4b89af9bbb67a2adba7ca21ff0169,// FIXME: this exposes the design flaw in RouterChain,code_comment,code|design-debt
DELETE,1703125063,36e0ee0a96d4b89af9bbb67a2adba7ca21ff0169,"/**
     * If there's no dynamic tag rule being set, use static tag in URL.
     * <p>
     * A typical scenario is a Consumer using version 2.7.x calls Providers using version 2.6.x or lower,
     * the Consumer should always respect the tag in provider URL regardless of whether a dynamic tag rule has been set to it or not.
     * <p>
     * TODO, to guarantee consistent behavior of interoperability between 2.6- and 2.7+, this method should has the same logic with the TagRouter in 2.6.x.
     *
     * @param invokers
     * @param url
     * @param invocation
     * @param <T>
     * @return
     */",code_comment,code|design-debt
DELETE,1703125063,36e0ee0a96d4b89af9bbb67a2adba7ca21ff0169,// FIXME,code_comment,code|design-debt
INSERT,1703125063,36e0ee0a96d4b89af9bbb67a2adba7ca21ff0169,"/**
 * TODO Comment of ProtocolUtils
 */",code_comment,requirement-debt
INSERT,1703125063,36e0ee0a96d4b89af9bbb67a2adba7ca21ff0169,"/**
             * Mark this invocation as a generic impl call, this value will be removed automatically before passing on the wire.
             * See {@link RpcUtils#sieveUnnecessaryAttachments(Invocation)}
             */",code_comment,code|design-debt
INSERT,1703125063,36e0ee0a96d4b89af9bbb67a2adba7ca21ff0169,// TODO we should cast if is apache GenericException or not?,code_comment,code|design-debt
INSERT,1703125063,36e0ee0a96d4b89af9bbb67a2adba7ca21ff0169,// TODO how to assert thread action,code_comment,test-debt
INSERT,1703125063,36e0ee0a96d4b89af9bbb67a2adba7ca21ff0169,"/**
 * ContextFilterTest.java
 * TODO need to enhance assertion
 */",code_comment,requirement-debt
DELETE,1699018219,d00757e65bdc8d54d2918c0c754f01094bb4622b,"/**
     * A hack to make comment only .java file pass the compilation by skipping package symbol scan.
     *
     * @param annotationClass the annotation class to find
     * @param roundEnvironment the javac's round environment
     * @return the elements annotated with specified annotation
     */",code_comment,code|design-debt
DELETE,1699018219,d00757e65bdc8d54d2918c0c754f01094bb4622b,// The below seems very risky,code_comment,code|design-debt
DELETE,1699018219,d00757e65bdc8d54d2918c0c754f01094bb4622b,//jdk8-; this is not needed.,code_comment,requirement-debt
DELETE,1699018219,d00757e65bdc8d54d2918c0c754f01094bb4622b,"/**
 * Reduced mock of Deprecated method invocation counter.
 */",code_comment,code|design-debt
DELETE,1699018219,d00757e65bdc8d54d2918c0c754f01094bb4622b,"/**
 * Deprecated method invocation counter, which is used by annotation processor.
 * <p>
 * If an IDE says it is unused, just ignore it.
 */",code_comment,code|design-debt
DELETE,1699018219,d00757e65bdc8d54d2918c0c754f01094bb4622b,"/**
 * Constants of Deprecated Method Invocation Counter.
 */",code_comment,code|design-debt
DELETE,1699018219,d00757e65bdc8d54d2918c0c754f01094bb4622b,// Not a typo,code_comment,documentation-debt
DELETE,1698030625,ad26a69d8225fd786900a10ab717f2cb4e7eec48,//FIXME,code_comment,code|design-debt
DELETE,1699248550,35b668239340643f8fd453792e5305aea0f76662,//FIXME,code_comment,code|design-debt
DELETE,1697626974,0562b648280471a90b1426106baa6939ec88743d,// TODO support IDLE,code_comment,requirement-debt
INSERT,1699248550,35b668239340643f8fd453792e5305aea0f76662,// TODO w,code_comment,code|design-debt
INSERT,1699018219,d00757e65bdc8d54d2918c0c754f01094bb4622b,//TODO int compressed = Identity.MESSAGE_ENCODING.equals(requestMetadata.compressor.getMessageEncoding()) ? 0 : 1;,code_comment,requirement-debt
INSERT,1699018219,d00757e65bdc8d54d2918c0c754f01094bb4622b,//TODO,code_comment,code|design-debt
DELETE,1696836958,acee3e2f03227894b5aa4d852de1a6a4bcfab60e,"//test:11/test?validation=true"");",code_comment,test-debt
DELETE,1696836958,acee3e2f03227894b5aa4d852de1a6a4bcfab60e,"//test:11/test?validation=true"");",code_comment,test-debt
DELETE,1696836958,acee3e2f03227894b5aa4d852de1a6a4bcfab60e,"//test:11/test?validation=true"");",code_comment,test-debt
INSERT,1696836958,acee3e2f03227894b5aa4d852de1a6a4bcfab60e,"//test:11/test?validation=true"");",code_comment,test-debt
INSERT,1696836958,acee3e2f03227894b5aa4d852de1a6a4bcfab60e,"//test:11/test?validation=true"");",code_comment,test-debt
INSERT,1696836958,acee3e2f03227894b5aa4d852de1a6a4bcfab60e,"//test:11/test?validation=true"");",code_comment,test-debt
INSERT,1697700340,0d91d419a8b25a9917a03dc68a3eb5069ac856ea,// TODO w,code_comment,code|design-debt
DELETE,1699260290,647f58a02b92d63a7012da1a02301e765de4d714,//TODO add this to provider config,code_comment,requirement-debt
INSERT,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,//TODO: this event depends on too much outer API.,code_comment,code|design-debt
DELETE,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,// FIXME,code_comment,code|design-debt
DELETE,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,// fixme,code_comment,code|design-debt
DELETE,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,//TODO: Move to configcenter-api,code_comment,code|design-debt
DELETE,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,//FIXME,code_comment,code|design-debt
DELETE,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,//TODO remove this test,code_comment,code|design-debt
DELETE,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,// FIXME support JDK 17,code_comment,requirement-debt
DELETE,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,"/**
 * TODO
 */",code_comment,code|design-debt
DELETE,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,"/**
 * TODO
 */",code_comment,code|design-debt
DELETE,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,// TODO Remove ignore thread prefix of NettyServerBoss if supporting close protocol server only used by one application,code_comment,code|design-debt
DELETE,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,"/**
 * TODO
 */",code_comment,code|design-debt
DELETE,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,// FIXME there may be something wrong with the whole process of,code_comment,code|design-debt
DELETE,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,"/****
        // FixME We should check if the exported service (or provider) has been registered in multiple registry centers.
        //  However, the registered exporter are override in RegistryProtocol#export, so there is only the first registry center
        //  that can register the mapping relationship. This is really a problem that needs to be fix.
        //  Now, we are discussing the solution for this issue.
        //  For this testcase, we still check the only exported service (or provider).
        //  all testcase below are temporary and will be replaced after the above problem is fixed.
        // What are the parameters?
        // registryKey: the registryKey is the default cluster, CommonConstants.DEFAULT_KEY
        // key: The exported interface's name
        // group: the group is mapping""",code_comment,code|design-debt
DELETE,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,// FixME We should check if the exported service (or provider) has been registered in multiple registry centers.,code_comment,code|design-debt
DELETE,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,//  all testcase below are temporary and will be replaced after the above problem is fixed.,code_comment,code|design-debt
DELETE,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,// TODO: we need to check whether this scenario is normal,code_comment,requirement-debt
DELETE,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,// TODO: the Exporter and ServiceDiscoveryRegistry are same in multiple registry center,code_comment,code|design-debt
DELETE,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,"/**
     * Returns {@link ServiceDiscoveryRegistry} instance.
     * <p>
     * FIXME It's not a good way to obtain {@link ServiceDiscoveryRegistry} using Reflection.
     */",code_comment,code|design-debt
DELETE,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,"/**
 * TODO Comment of MockRegistry
 */",code_comment,code|design-debt
DELETE,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,"/**
 * TODO Comment of MockRegistryFactory
 */",code_comment,code|design-debt
INSERT,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,//FIXME,code_comment,code|design-debt
INSERT,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,//TODO remove this test,code_comment,code|design-debt
INSERT,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,// FIXME support JDK 17,code_comment,requirement-debt
INSERT,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,"/**
 * TODO
 */",code_comment,code|design-debt
INSERT,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,"/**
 * TODO
 */",code_comment,code|design-debt
INSERT,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,// TODO Remove ignore thread prefix of NettyServerBoss if supporting close protocol server only used by one application,code_comment,code|design-debt
INSERT,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,"/**
 * TODO
 */",code_comment,code|design-debt
INSERT,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,// FIXME there may be something wrong with the whole process of,code_comment,code|design-debt
INSERT,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,"/****
        // FixME We should check if the exported service (or provider) has been registered in multiple registry centers.
        //  However, the registered exporter are override in RegistryProtocol#export, so there is only the first registry center
        //  that can register the mapping relationship. This is really a problem that needs to be fix.
        //  Now, we are discussing the solution for this issue.
        //  For this testcase, we still check the only exported service (or provider).
        //  all testcase below are temporary and will be replaced after the above problem is fixed.
        // What are the parameters?
        // registryKey: the registryKey is the default cluster, CommonConstants.DEFAULT_KEY
        // key: The exported interface's name
        // group: the group is mapping""",code_comment,code|design-debt
INSERT,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,// FixME We should check if the exported service (or provider) has been registered in multiple registry centers.,code_comment,code|design-debt
INSERT,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,//  all testcase below are temporary and will be replaced after the above problem is fixed.,code_comment,code|design-debt
INSERT,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,// TODO: we need to check whether this scenario is normal,code_comment,requirement-debt
INSERT,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,// TODO: the Exporter and ServiceDiscoveryRegistry are same in multiple registry center,code_comment,code|design-debt
INSERT,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,"/**
     * Returns {@link ServiceDiscoveryRegistry} instance.
     * <p>
     * FIXME It's not a good way to obtain {@link ServiceDiscoveryRegistry} using Reflection.
     */",code_comment,code|design-debt
INSERT,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,"/**
 * TODO Comment of MockRegistry
 */",code_comment,code|design-debt
INSERT,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,"/**
 * TODO Comment of MockRegistryFactory
 */",code_comment,code|design-debt
INSERT,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,// FIXME,code_comment,code|design-debt
INSERT,1696344012,f020f3e3d19f40ba35c1544145cf804470c813f2,// fixme,code_comment,code|design-debt
DELETE,1696747586,1848e400a01391d08f66a2f2407c8b8fa78e4bca,// TODO,code_comment,code|design-debt
INSERT,1696747586,1848e400a01391d08f66a2f2407c8b8fa78e4bca,// TODO,code_comment,code|design-debt
DELETE,1695695670,fb0911de9745fe3e6c6013e47739536d07c23896,// TODO Only register one reference bean for same (group,code_comment,code|design-debt
DELETE,1696039581,70600eb632776a72604a61aaa2d7a008a7f2c1bb,// TODO,code_comment,code|design-debt
INSERT,1696039581,70600eb632776a72604a61aaa2d7a008a7f2c1bb,// TODO,code_comment,code|design-debt
INSERT,1694350570,98e7313e71fab2d24103956ee3befc7b13ebdd92,//TODO: Move to configcenter-api,code_comment,code|design-debt
INSERT,1694350570,98e7313e71fab2d24103956ee3befc7b13ebdd92,//TODO,code_comment,code|design-debt
DELETE,1696039938,53f1391c9210fda7a4eefdc4d22ac7ce34929f79,// TODO,code_comment,code|design-debt
INSERT,1696039938,53f1391c9210fda7a4eefdc4d22ac7ce34929f79,// TODO,code_comment,code|design-debt
INSERT,1694350570,98e7313e71fab2d24103956ee3befc7b13ebdd92,//TODO,code_comment,code|design-debt
INSERT,1694350570,98e7313e71fab2d24103956ee3befc7b13ebdd92,// TODO,code_comment,code|design-debt
INSERT,1694350570,98e7313e71fab2d24103956ee3befc7b13ebdd92,// TODO,code_comment,code|design-debt
DELETE,1695717457,a0e7ebc73563b549c508b8443259855292354a16,// TODO Only register one reference bean for same (group,code_comment,code|design-debt
DELETE,1693205435,98d6a853a9583f3d2997a0fbf730e28c05b1bd1d,"/**
     * A hack to make comment only .java file pass the compilation by skipping package symbol scan.
     *
     * @param annotationClass the annotation class to find
     * @param roundEnvironment the javac's round environment
     * @return the elements annotated with specified annotation
     */",code_comment,code|design-debt
DELETE,1693205435,98d6a853a9583f3d2997a0fbf730e28c05b1bd1d,// The below seems very risky,code_comment,code|design-debt
DELETE,1693205435,98d6a853a9583f3d2997a0fbf730e28c05b1bd1d,//jdk8-; this is not needed.,code_comment,requirement-debt
DELETE,1693205435,98d6a853a9583f3d2997a0fbf730e28c05b1bd1d,"/**
 * Reduced mock of Deprecated method invocation counter.
 */",code_comment,code|design-debt
DELETE,1693205435,98d6a853a9583f3d2997a0fbf730e28c05b1bd1d,// server context must not be removed because user might use it on callback.,code_comment,code|design-debt
DELETE,1693205435,98d6a853a9583f3d2997a0fbf730e28c05b1bd1d,// NOTE: It should be determined on the business level whether the `When condition` can be empty or not.,code_comment,code|design-debt
DELETE,1692670562,8068c9997872e09c97234d43fab9af50decdf949,// TODO  buffer pool,code_comment,code|design-debt
DELETE,1692670562,8068c9997872e09c97234d43fab9af50decdf949,// TODO chunk size to config,code_comment,requirement-debt
DELETE,1693205435,98d6a853a9583f3d2997a0fbf730e28c05b1bd1d,// FIXME: this code looks useless,code_comment,code|design-debt
DELETE,1692174308,56de12127b62362b3572a27c556f687bff3cfc0a,"/**
     * A hack to make comment only .java file pass the compilation by skipping package symbol scan.
     *
     * @param annotationClass the annotation class to find
     * @param roundEnvironment the javac's round environment
     * @return the elements annotated with specified annotation
     */",code_comment,code|design-debt
DELETE,1692174308,56de12127b62362b3572a27c556f687bff3cfc0a,// The below seems very risky,code_comment,code|design-debt
DELETE,1692174308,56de12127b62362b3572a27c556f687bff3cfc0a,//jdk8-; this is not needed.,code_comment,requirement-debt
INSERT,1692687941,7a4ec6c52544be7cd02983970fc5ac27aa70ffaa,"/**
 * Service-level listener type, in most cases, can use the static method
 * to produce an anonymous listener for general monitoring.
 * Similar to App-level
 */",code_comment,code|design-debt
DELETE,1692174308,56de12127b62362b3572a27c556f687bff3cfc0a,"/**
 * Reduced mock of Deprecated method invocation counter.
 */",code_comment,code|design-debt
DELETE,1692174308,56de12127b62362b3572a27c556f687bff3cfc0a,"/**
 * Deprecated method invocation counter, which is used by annotation processor.
 * <p>
 * If an IDE says it is unused, just ignore it.
 */",code_comment,code|design-debt
DELETE,1692174308,56de12127b62362b3572a27c556f687bff3cfc0a,"/**
 * Constants of Deprecated Method Invocation Counter.
 */",code_comment,code|design-debt
DELETE,1693205435,98d6a853a9583f3d2997a0fbf730e28c05b1bd1d,// TODO Match headers,code_comment,requirement-debt
DELETE,1692174308,56de12127b62362b3572a27c556f687bff3cfc0a,// Not a typo,code_comment,documentation-debt
DELETE,1693205435,98d6a853a9583f3d2997a0fbf730e28c05b1bd1d,"/**
 * ScriptRouterFactory
 * <p>
 * Example URLS used by Script Router Factory：
 * <ol>
 * <li> script://registryAddress?type=js&rule=xxxx
 * <li> script:///path/to/routerfile.js?type=js&rule=xxxx
 * <li> script://D:\path\to\routerfile.js?type=js&rule=xxxx
 * <li> script://C:/path/to/routerfile.js?type=js&rule=xxxx
 * </ol>
 * The host value in URL points out the address of the source content of the Script Router，Registry、File etc
 *
 */",code_comment,code|design-debt
DELETE,1693205435,98d6a853a9583f3d2997a0fbf730e28c05b1bd1d,//registryAddress?type=js&rule=xxxx,code_comment,code|design-debt
DELETE,1693205435,98d6a853a9583f3d2997a0fbf730e28c05b1bd1d,"/**
     * If there's no dynamic tag rule being set, use static tag in URL.
     * <p>
     * A typical scenario is a Consumer using version 2.7.x calls Providers using version 2.6.x or lower,
     * the Consumer should always respect the tag in provider URL regardless of whether a dynamic tag rule has been set to it or not.
     * <p>
     * TODO, to guarantee consistent behavior of interoperability between 2.6- and 2.7+, this method should has the same logic with the TagRouter in 2.6.x.
     *
     * @param invokers
     * @param url
     * @param invocation
     * @param <T>
     * @return
     */",code_comment,code|design-debt
DELETE,1693205435,98d6a853a9583f3d2997a0fbf730e28c05b1bd1d,// FIXME,code_comment,code|design-debt
DELETE,1693205435,98d6a853a9583f3d2997a0fbf730e28c05b1bd1d,//TODO generic invoker？,code_comment,code|design-debt
DELETE,1691998960,629bee39873295669a482fbfabcf9b31d25526da,// TODO brave SpanHandler impl,code_comment,code|design-debt
DELETE,1691998960,629bee39873295669a482fbfabcf9b31d25526da,// TODO SpanHandler of Brave impl,code_comment,requirement-debt
INSERT,1693532584,059b75c53389bc0d4a0af2b611fa861baee31921,//TODO int compressed = Identity.MESSAGE_ENCODING.equals(requestMetadata.compressor.getMessageEncoding()) ? 0 : 1;,code_comment,requirement-debt
INSERT,1693532584,059b75c53389bc0d4a0af2b611fa861baee31921,//TODO,code_comment,code|design-debt
INSERT,1693213615,186ec674bfe669328df6986e0c64c4109ea0d8a0,"/**
 * Service-level listener type, in most cases, can use the static method
 * to produce an anonymous listener for general monitoring.
 * Similar to App-level
 */",code_comment,code|design-debt
DELETE,1693205435,98d6a853a9583f3d2997a0fbf730e28c05b1bd1d,// FIXME: this exposes the design flaw in RouterChain,code_comment,code|design-debt
DELETE,1693205435,98d6a853a9583f3d2997a0fbf730e28c05b1bd1d,// FIXME: cannot guarantee the sequence of the merge result,code_comment,code|design-debt
DELETE,1693205435,98d6a853a9583f3d2997a0fbf730e28c05b1bd1d,"/**
 * Deprecated method invocation counter, which is used by annotation processor.
 * <p>
 * If an IDE says it is unused, just ignore it.
 */",code_comment,code|design-debt
DELETE,1693205435,98d6a853a9583f3d2997a0fbf730e28c05b1bd1d,"/**
 * Constants of Deprecated Method Invocation Counter.
 */",code_comment,code|design-debt
INSERT,1693205435,98d6a853a9583f3d2997a0fbf730e28c05b1bd1d,// use string builder for better multicore performance,code_comment,code|design-debt
DELETE,1693205435,98d6a853a9583f3d2997a0fbf730e28c05b1bd1d,// Not a typo,code_comment,documentation-debt
INSERT,1690801909,aa54350c6f5abd0803ace8c14b9a731b69100d03,"/**
 * Service-level listener type, in most cases, can use the static method
 * to produce an anonymous listener for general monitoring.
 * Similar to App-level
 */",code_comment,code|design-debt
INSERT,1690782286,0add70e3f5a530766bfacf65392190afe3fd2a85,"/**
 * Service-level listener type, in most cases, can use the static method
 * to produce an anonymous listener for general monitoring.
 * Similar to App-level
 */",code_comment,code|design-debt
DELETE,1693205435,98d6a853a9583f3d2997a0fbf730e28c05b1bd1d,// TODO Is is required to support more request methods?,code_comment,requirement-debt
DELETE,1693205435,98d6a853a9583f3d2997a0fbf730e28c05b1bd1d,// TODO Is is required to support more request paths?,code_comment,requirement-debt
DELETE,1689571739,2932f09b28dabfc5aa13baa109dfbd212915eec3,// TODO java bean  get set convert,code_comment,code|design-debt
DELETE,1692687941,7a4ec6c52544be7cd02983970fc5ac27aa70ffaa,// TODO  buffer pool,code_comment,code|design-debt
DELETE,1692687941,7a4ec6c52544be7cd02983970fc5ac27aa70ffaa,// TODO chunk size to config,code_comment,requirement-debt
DELETE,1689571750,f78b4f5deaea9405430bb3b895aaf31dd8d0cb30,//TODO MAP<String,code_comment,code|design-debt
DELETE,1689571750,f78b4f5deaea9405430bb3b895aaf31dd8d0cb30,// TODO java bean  get set convert,code_comment,code|design-debt
DELETE,1693213615,186ec674bfe669328df6986e0c64c4109ea0d8a0,// TODO brave SpanHandler impl,code_comment,code|design-debt
DELETE,1693213615,186ec674bfe669328df6986e0c64c4109ea0d8a0,// TODO SpanHandler of Brave impl,code_comment,requirement-debt
INSERT,1693205435,98d6a853a9583f3d2997a0fbf730e28c05b1bd1d,// TODO Is is required to support more request methods?,code_comment,requirement-debt
INSERT,1693205435,98d6a853a9583f3d2997a0fbf730e28c05b1bd1d,// TODO Is is required to support more request paths?,code_comment,requirement-debt
INSERT,1689249143,f2ec217f543cdad5840032a6d7ceca3f7c2ccee9,// use string builder for better multicore performance,code_comment,code|design-debt
INSERT,1689135963,d452ea492424ab470c2b2a47e4a5338d4dd6612b,// TODO add  javax.annotation.Priority sort,code_comment,requirement-debt
DELETE,1689135963,d452ea492424ab470c2b2a47e4a5338d4dd6612b,// TODO st,code_comment,requirement-debt
DELETE,1694311143,a6a6d57dd7ecc1db8f18f0143bc179228c08dae8,// FIXME,code_comment,code|design-debt
INSERT,1694311143,a6a6d57dd7ecc1db8f18f0143bc179228c08dae8,// FIXME,code_comment,code|design-debt
DELETE,1688370942,0d4e8304bc2bc4874b5c2ef9493102d0bbb5cd70,// server context must not be removed because user might use it on callback.,code_comment,code|design-debt
DELETE,1688370942,0d4e8304bc2bc4874b5c2ef9493102d0bbb5cd70,// NOTE: It should be determined on the business level whether the `When condition` can be empty or not.,code_comment,code|design-debt
DELETE,1688370942,0d4e8304bc2bc4874b5c2ef9493102d0bbb5cd70,// FIXME: this code looks useless,code_comment,code|design-debt
