timestamp,release_name
1364861864,refs/tags/druid-0.3.33
1365445592,refs/tags/druid-0.3.34
1366063400,refs/tags/druid-0.3.35
1366069427,refs/tags/druid-0.3.36
1366075056,refs/tags/druid-0.3.37
1366077346,refs/tags/druid-0.3.38
1361920536,refs/tags/druid-0.3.4
1362166996,refs/tags/druid-0.3.5
1362174901,refs/tags/druid-0.3.6
1362177793,refs/tags/druid-0.3.7
1362185858,refs/tags/druid-0.3.8
1366416900,refs/tags/druid-0.4.0
1367532802,refs/tags/druid-0.4.1
1368468509,refs/tags/druid-0.4.10
1368473941,refs/tags/druid-0.4.11
1368491462,refs/tags/druid-0.4.12
1368814448,refs/tags/druid-0.4.12.1
1368817576,refs/tags/druid-0.4.12.2
1368909438,refs/tags/druid-0.4.12.3
1368909887,refs/tags/druid-0.4.12.4
1369076874,refs/tags/druid-0.4.12.5
1368565147,refs/tags/druid-0.4.13
1368567809,refs/tags/druid-0.4.14
1368741244,refs/tags/druid-0.4.15
1368747072,refs/tags/druid-0.4.16
1368923843,refs/tags/druid-0.4.17
1369077590,refs/tags/druid-0.4.18
1369082778,refs/tags/druid-0.4.19
1367601417,refs/tags/druid-0.4.2
1369106455,refs/tags/druid-0.4.20
1369181536,refs/tags/druid-0.4.21
1369197274,refs/tags/druid-0.4.22
1369255004,refs/tags/druid-0.4.23
1369292106,refs/tags/druid-0.4.24
1369328718,refs/tags/druid-0.4.25
1369331601,refs/tags/druid-0.4.26
1369596777,refs/tags/druid-0.4.27
1369597401,refs/tags/druid-0.4.28
1369776522,refs/tags/druid-0.4.29
1367624493,refs/tags/druid-0.4.3
1369846202,refs/tags/druid-0.4.30
1370034039,refs/tags/druid-0.4.31
1370040797,refs/tags/druid-0.4.32
1370632815,refs/tags/druid-0.4.32.1
1371677221,refs/tags/druid-0.4.32.2
1367875803,refs/tags/druid-0.4.5
1367944366,refs/tags/druid-0.4.6
1368033437,refs/tags/druid-0.4.7
1368035772,refs/tags/druid-0.4.8
1368397152,refs/tags/druid-0.4.9
1370560239,refs/tags/druid-0.5.0
1370566824,refs/tags/druid-0.5.1
1374022529,refs/tags/druid-0.5.10
1374077668,refs/tags/druid-0.5.11
1374182215,refs/tags/druid-0.5.13
1374182926,refs/tags/druid-0.5.14
1374184122,refs/tags/druid-0.5.15
