timestamp,release_name
1639723650,refs/tags/v2.7.4-candidate-1
1639852116,refs/tags/v2.7.4-candidate-2
1661445935,refs/tags/v2.7.5
1644579295,refs/tags/v2.7.5-candidate-1
1659925579,refs/tags/v2.7.5-candidate-2
1661445935,refs/tags/v2.7.5-candidate-3
1623483031,refs/tags/v2.8.0
1623060492,refs/tags/v2.8.0-candidate-1
1623128537,refs/tags/v2.8.0-candidate-2
1623483031,refs/tags/v2.8.0-candidate-3
1630714582,refs/tags/v2.8.1
1630210399,refs/tags/v2.8.1-candidate-1
1630414294,refs/tags/v2.8.1-candidate-2
1630714582,refs/tags/v2.8.1-candidate-3
1639852035,refs/tags/v2.8.2
1639390686,refs/tags/v2.8.2-candidate-1
1639852035,refs/tags/v2.8.2-candidate-2
1646230462,refs/tags/v2.8.3
1644866156,refs/tags/v2.8.3-candidate-1
1644951118,refs/tags/v2.8.3-candidate-2
1645685439,refs/tags/v2.8.3-candidate-3
1646230462,refs/tags/v2.8.3-candidate-4
1660027553,refs/tags/v2.8.4
1660027553,refs/tags/v2.8.4-candidate-1
1637057376,refs/tags/v2.9.0
1634627093,refs/tags/v2.9.0-candidate-1
1634627093,refs/tags/v2.9.0-candidate-2
1636469389,refs/tags/v2.9.0-candidate-3
1637057376,refs/tags/v2.9.0-candidate-4
1639603201,refs/tags/v2.9.1
1639480251,refs/tags/v2.9.1-candidate-1
1639603201,refs/tags/v2.9.1-candidate-2
1647252262,refs/tags/v2.9.2
1642782948,refs/tags/v2.9.2-candidate-1
1642782948,refs/tags/v2.9.2-candidate-2
1645014067,refs/tags/v2.9.2-candidate-3
1647252262,refs/tags/v2.9.2-candidate-4
1655446372,refs/tags/v2.9.3
1655446372,refs/tags/v2.9.3-candidate-1
1655446372,refs/tags/v2.9.3-candidate-2
1670906024,refs/tags/v2.9.4
1669192685,refs/tags/v2.9.4-candidate-1
1670665505,refs/tags/v2.9.4-candidate-2
1670906024,refs/tags/v2.9.4-candidate-3
1680740623,refs/tags/v2.9.5
1679151213,refs/tags/v2.9.5-candidate-1
1679923358,refs/tags/v2.9.5-candidate-2
1680740623,refs/tags/v2.9.5-candidate-3
1682576640,refs/tags/v3.0.0
1681276739,refs/tags/v3.0.0-candidate-1
1681878809,refs/tags/v3.0.0-candidate-2
1682331050,refs/tags/v3.0.0-candidate-3
1682576640,refs/tags/v3.0.0-candidate-4
1690353633,refs/tags/v3.0.1
1689215432,refs/tags/v3.0.1-candidate-1
1690353633,refs/tags/v3.0.1-candidate-2
1700207469,refs/tags/v3.0.2
1698394630,refs/tags/v3.0.2-candidate-2
1700207469,refs/tags/v3.0.2-candidate-3
1700207469,refs/tags/v3.0.2-candidate-4
1691026902,refs/tags/v3.1.0
1691026902,refs/tags/v3.1.0-candidate-1
1695803370,refs/tags/v3.1.1
1695803370,refs/tags/v3.1.1-candidate-1
1702005532,refs/tags/v3.1.2
1701356880,refs/tags/v3.1.2-candidate-1
1702005532,refs/tags/v3.1.2-candidate-2
1704723401,refs/tags/v3.2.0-candidate-1
1650075833,refs/tags/vx.y.z.m
