timestamp,project,open_prs,cumsum
2023-06-21 00:00:00+00:00,druid,-9,20373
2023-06-28 00:00:00+00:00,druid,1,15334
2023-07-05 00:00:00+00:00,druid,1,21586
2023-07-12 00:00:00+00:00,druid,0,20033
2023-07-19 00:00:00+00:00,druid,16,23352
2023-07-26 00:00:00+00:00,druid,-12,39423
2023-08-02 00:00:00+00:00,druid,3,28395
2023-08-09 00:00:00+00:00,druid,5,27709
2023-08-16 00:00:00+00:00,druid,-6,26415
2023-08-23 00:00:00+00:00,druid,-1,14438
2023-08-30 00:00:00+00:00,druid,-7,9630
2023-09-06 00:00:00+00:00,druid,-4,12830
2023-09-13 00:00:00+00:00,druid,12,17066
2023-09-20 00:00:00+00:00,druid,-1,14482
2023-09-27 00:00:00+00:00,druid,0,12673
2023-10-04 00:00:00+00:00,druid,-8,26567
2023-10-11 00:00:00+00:00,druid,9,27756
2023-10-18 00:00:00+00:00,druid,-1,21651
2023-10-25 00:00:00+00:00,druid,-2,21691
2023-11-01 00:00:00+00:00,druid,-33,27622
2023-11-08 00:00:00+00:00,druid,0,13498
2023-11-15 00:00:00+00:00,druid,-4,13773
2023-11-22 00:00:00+00:00,druid,4,11576
2023-11-29 00:00:00+00:00,druid,-1,22465
2023-12-06 00:00:00+00:00,druid,-16,22559
2023-12-13 00:00:00+00:00,druid,-4,19164
2023-12-20 00:00:00+00:00,druid,1,2416
2023-12-27 00:00:00+00:00,druid,2,3101
2024-01-03 00:00:00+00:00,druid,-17,16524
2024-01-10 00:00:00+00:00,druid,-4,17193
2024-01-17 00:00:00+00:00,druid,9,14125
2024-01-24 00:00:00+00:00,druid,2,22885
2024-01-31 00:00:00+00:00,druid,-6,5036
2012-07-04 00:00:00+00:00,dubbo,1,1
2012-07-11 00:00:00+00:00,dubbo,0,0
2012-07-18 00:00:00+00:00,dubbo,0,0
2012-07-25 00:00:00+00:00,dubbo,0,0
2012-08-01 00:00:00+00:00,dubbo,0,0
2012-08-08 00:00:00+00:00,dubbo,0,0
2012-08-15 00:00:00+00:00,dubbo,0,0
2012-08-22 00:00:00+00:00,dubbo,0,0
2012-08-29 00:00:00+00:00,dubbo,0,0
2012-09-05 00:00:00+00:00,dubbo,0,0
2012-09-12 00:00:00+00:00,dubbo,0,0
2012-09-19 00:00:00+00:00,dubbo,0,0
2012-09-26 00:00:00+00:00,dubbo,0,0
2012-10-03 00:00:00+00:00,dubbo,0,0
2012-10-10 00:00:00+00:00,dubbo,0,0
2012-10-17 00:00:00+00:00,dubbo,0,0
2012-10-24 00:00:00+00:00,dubbo,0,0
2012-10-31 00:00:00+00:00,dubbo,0,0
2012-11-07 00:00:00+00:00,dubbo,0,0
2012-11-14 00:00:00+00:00,dubbo,0,0
2012-11-21 00:00:00+00:00,dubbo,1,2
2012-11-28 00:00:00+00:00,dubbo,0,0
2012-12-05 00:00:00+00:00,dubbo,0,0
2012-12-12 00:00:00+00:00,dubbo,0,0
2012-12-19 00:00:00+00:00,dubbo,0,0
2012-12-26 00:00:00+00:00,dubbo,0,0
2013-01-02 00:00:00+00:00,dubbo,0,0
2013-01-09 00:00:00+00:00,dubbo,1,3
2013-01-16 00:00:00+00:00,dubbo,0,0
2013-01-23 00:00:00+00:00,dubbo,0,0
2013-01-30 00:00:00+00:00,dubbo,0,0
2013-02-06 00:00:00+00:00,dubbo,0,0
2013-02-13 00:00:00+00:00,dubbo,0,0
2013-02-20 00:00:00+00:00,dubbo,-1,9
2013-02-27 00:00:00+00:00,dubbo,-2,1
2013-03-06 00:00:00+00:00,dubbo,0,0
2013-03-13 00:00:00+00:00,dubbo,0,0
2013-03-20 00:00:00+00:00,dubbo,0,0
2013-03-27 00:00:00+00:00,dubbo,0,0
2013-04-03 00:00:00+00:00,dubbo,0,0
2013-04-10 00:00:00+00:00,dubbo,0,0
2013-04-17 00:00:00+00:00,dubbo,0,0
2013-04-24 00:00:00+00:00,dubbo,0,0
2013-05-01 00:00:00+00:00,dubbo,0,0
2013-05-08 00:00:00+00:00,dubbo,0,0
2013-05-15 00:00:00+00:00,dubbo,0,0
2013-05-22 00:00:00+00:00,dubbo,0,0
2013-05-29 00:00:00+00:00,dubbo,2,3
2013-06-05 00:00:00+00:00,dubbo,0,0
2013-06-12 00:00:00+00:00,dubbo,0,0
2013-06-19 00:00:00+00:00,dubbo,0,0
2013-06-26 00:00:00+00:00,dubbo,0,0
2013-07-03 00:00:00+00:00,dubbo,0,0
2013-07-10 00:00:00+00:00,dubbo,0,0
2013-07-17 00:00:00+00:00,dubbo,0,0
2013-07-24 00:00:00+00:00,dubbo,0,0
2013-07-31 00:00:00+00:00,dubbo,1,3
2013-08-07 00:00:00+00:00,dubbo,0,0
2013-08-14 00:00:00+00:00,dubbo,1,4
2013-08-21 00:00:00+00:00,dubbo,1,5
2013-08-28 00:00:00+00:00,dubbo,0,0
2013-09-04 00:00:00+00:00,dubbo,0,0
2013-09-11 00:00:00+00:00,dubbo,1,6
2013-09-18 00:00:00+00:00,dubbo,0,0
2013-09-25 00:00:00+00:00,dubbo,0,0
2013-10-02 00:00:00+00:00,dubbo,0,0
2013-10-09 00:00:00+00:00,dubbo,1,7
2013-10-16 00:00:00+00:00,dubbo,0,0
2013-10-23 00:00:00+00:00,dubbo,0,0
2013-10-30 00:00:00+00:00,dubbo,1,8
2013-11-06 00:00:00+00:00,dubbo,1,9
2013-11-13 00:00:00+00:00,dubbo,0,0
2013-11-20 00:00:00+00:00,dubbo,0,0
2013-11-27 00:00:00+00:00,dubbo,0,0
2013-12-04 00:00:00+00:00,dubbo,0,0
2013-12-11 00:00:00+00:00,dubbo,0,0
2013-12-18 00:00:00+00:00,dubbo,0,0
2013-12-25 00:00:00+00:00,dubbo,0,0
2014-01-01 00:00:00+00:00,dubbo,-1,8
2014-01-08 00:00:00+00:00,dubbo,0,0
2014-01-15 00:00:00+00:00,dubbo,0,0
2014-01-22 00:00:00+00:00,dubbo,0,0
2014-01-29 00:00:00+00:00,dubbo,0,0
2014-02-05 00:00:00+00:00,dubbo,0,0
2014-02-12 00:00:00+00:00,dubbo,0,0
2014-02-19 00:00:00+00:00,dubbo,0,0
2014-02-26 00:00:00+00:00,dubbo,0,0
2014-03-05 00:00:00+00:00,dubbo,0,0
2014-03-12 00:00:00+00:00,dubbo,1,26
2014-03-19 00:00:00+00:00,dubbo,0,0
2014-03-26 00:00:00+00:00,dubbo,1,10
2014-04-02 00:00:00+00:00,dubbo,0,0
2014-04-09 00:00:00+00:00,dubbo,0,0
2014-04-16 00:00:00+00:00,dubbo,0,0
2014-04-23 00:00:00+00:00,dubbo,0,0
2014-04-30 00:00:00+00:00,dubbo,0,0
2014-05-07 00:00:00+00:00,dubbo,0,0
2014-05-14 00:00:00+00:00,dubbo,1,34
2014-05-21 00:00:00+00:00,dubbo,0,0
2014-05-28 00:00:00+00:00,dubbo,0,46
2014-06-04 00:00:00+00:00,dubbo,0,0
2014-06-11 00:00:00+00:00,dubbo,1,12
2014-06-18 00:00:00+00:00,dubbo,0,0
2014-06-25 00:00:00+00:00,dubbo,1,13
2014-07-02 00:00:00+00:00,dubbo,0,27
2014-07-09 00:00:00+00:00,dubbo,0,0
2014-07-16 00:00:00+00:00,dubbo,0,0
2014-07-23 00:00:00+00:00,dubbo,0,0
2014-07-30 00:00:00+00:00,dubbo,0,0
2014-08-06 00:00:00+00:00,dubbo,3,45
2014-08-13 00:00:00+00:00,dubbo,0,0
2014-08-20 00:00:00+00:00,dubbo,0,0
2014-08-27 00:00:00+00:00,dubbo,1,17
2014-09-03 00:00:00+00:00,dubbo,2,37
2014-09-10 00:00:00+00:00,dubbo,0,0
2014-09-17 00:00:00+00:00,dubbo,0,0
2014-09-24 00:00:00+00:00,dubbo,0,0
2014-10-01 00:00:00+00:00,dubbo,0,0
2014-10-08 00:00:00+00:00,dubbo,0,0
2014-10-15 00:00:00+00:00,dubbo,0,0
2014-10-22 00:00:00+00:00,dubbo,1,20
2014-10-29 00:00:00+00:00,dubbo,0,0
2014-11-05 00:00:00+00:00,dubbo,0,0
2014-11-12 00:00:00+00:00,dubbo,0,41
2014-11-19 00:00:00+00:00,dubbo,0,0
2014-11-26 00:00:00+00:00,dubbo,0,0
2014-12-03 00:00:00+00:00,dubbo,0,0
2014-12-10 00:00:00+00:00,dubbo,0,0
2014-12-17 00:00:00+00:00,dubbo,0,0
2014-12-24 00:00:00+00:00,dubbo,1,21
2014-12-31 00:00:00+00:00,dubbo,0,0
2015-01-07 00:00:00+00:00,dubbo,0,0
2015-01-14 00:00:00+00:00,dubbo,1,22
2015-01-21 00:00:00+00:00,dubbo,1,23
2015-01-28 00:00:00+00:00,dubbo,0,47
2015-02-04 00:00:00+00:00,dubbo,0,0
2015-02-11 00:00:00+00:00,dubbo,0,47
2015-02-18 00:00:00+00:00,dubbo,0,0
2015-02-25 00:00:00+00:00,dubbo,1,24
2015-03-04 00:00:00+00:00,dubbo,1,25
2015-03-11 00:00:00+00:00,dubbo,1,26
2015-03-18 00:00:00+00:00,dubbo,0,0
2015-03-25 00:00:00+00:00,dubbo,-1,78
2015-04-01 00:00:00+00:00,dubbo,1,26
2015-04-08 00:00:00+00:00,dubbo,0,0
2015-04-15 00:00:00+00:00,dubbo,1,27
2015-04-22 00:00:00+00:00,dubbo,-1,26
2015-04-29 00:00:00+00:00,dubbo,0,0
2015-05-06 00:00:00+00:00,dubbo,0,0
2015-05-13 00:00:00+00:00,dubbo,0,0
2015-05-20 00:00:00+00:00,dubbo,0,0
2015-05-27 00:00:00+00:00,dubbo,0,0
2015-06-03 00:00:00+00:00,dubbo,2,55
2015-06-10 00:00:00+00:00,dubbo,0,0
2015-06-17 00:00:00+00:00,dubbo,0,0
2015-06-24 00:00:00+00:00,dubbo,1,88
2015-07-01 00:00:00+00:00,dubbo,0,59
2015-07-08 00:00:00+00:00,dubbo,0,59
2015-07-15 00:00:00+00:00,dubbo,0,0
2015-07-22 00:00:00+00:00,dubbo,1,30
2015-07-29 00:00:00+00:00,dubbo,2,63
2015-08-05 00:00:00+00:00,dubbo,0,0
2015-08-12 00:00:00+00:00,dubbo,0,0
2015-08-19 00:00:00+00:00,dubbo,0,0
2015-08-26 00:00:00+00:00,dubbo,0,0
2015-09-02 00:00:00+00:00,dubbo,1,98
2015-09-09 00:00:00+00:00,dubbo,0,0
2015-09-16 00:00:00+00:00,dubbo,0,0
2015-09-23 00:00:00+00:00,dubbo,0,0
2015-09-30 00:00:00+00:00,dubbo,0,0
2015-10-07 00:00:00+00:00,dubbo,2,69
2015-10-14 00:00:00+00:00,dubbo,0,0
2015-10-21 00:00:00+00:00,dubbo,0,0
2015-10-28 00:00:00+00:00,dubbo,0,0
2015-11-04 00:00:00+00:00,dubbo,0,0
2015-11-11 00:00:00+00:00,dubbo,1,36
2015-11-18 00:00:00+00:00,dubbo,0,0
2015-11-25 00:00:00+00:00,dubbo,0,0
2015-12-02 00:00:00+00:00,dubbo,0,0
2015-12-09 00:00:00+00:00,dubbo,1,37
2015-12-16 00:00:00+00:00,dubbo,1,38
2015-12-23 00:00:00+00:00,dubbo,0,150
2015-12-30 00:00:00+00:00,dubbo,1,116
2016-01-06 00:00:00+00:00,dubbo,0,0
2016-01-13 00:00:00+00:00,dubbo,0,79
2016-01-20 00:00:00+00:00,dubbo,0,0
2016-01-27 00:00:00+00:00,dubbo,0,0
2016-02-03 00:00:00+00:00,dubbo,0,0
2016-02-10 00:00:00+00:00,dubbo,0,0
2016-02-17 00:00:00+00:00,dubbo,1,40
2016-02-24 00:00:00+00:00,dubbo,0,0
2016-03-02 00:00:00+00:00,dubbo,0,81
2016-03-09 00:00:00+00:00,dubbo,1,41
2016-03-16 00:00:00+00:00,dubbo,-5,261
2016-03-23 00:00:00+00:00,dubbo,0,0
2016-03-30 00:00:00+00:00,dubbo,-4,203
2016-04-06 00:00:00+00:00,dubbo,0,0
2016-04-13 00:00:00+00:00,dubbo,-7,261
2016-04-20 00:00:00+00:00,dubbo,0,51
2016-04-27 00:00:00+00:00,dubbo,1,26
2016-05-04 00:00:00+00:00,dubbo,0,0
2016-05-11 00:00:00+00:00,dubbo,1,27
2016-05-18 00:00:00+00:00,dubbo,0,0
2016-05-25 00:00:00+00:00,dubbo,1,28
2016-06-01 00:00:00+00:00,dubbo,2,59
2016-06-08 00:00:00+00:00,dubbo,-9,286
2016-06-15 00:00:00+00:00,dubbo,3,196
2016-06-22 00:00:00+00:00,dubbo,2,51
2016-06-29 00:00:00+00:00,dubbo,1,82
2016-07-06 00:00:00+00:00,dubbo,2,57
2016-07-13 00:00:00+00:00,dubbo,1,30
2016-07-20 00:00:00+00:00,dubbo,0,0
2016-07-27 00:00:00+00:00,dubbo,1,90
2016-08-03 00:00:00+00:00,dubbo,0,63
2016-08-10 00:00:00+00:00,dubbo,1,32
2016-08-17 00:00:00+00:00,dubbo,3,173
2016-08-24 00:00:00+00:00,dubbo,1,36
2016-08-31 00:00:00+00:00,dubbo,2,75
2016-09-07 00:00:00+00:00,dubbo,2,243
2016-09-14 00:00:00+00:00,dubbo,1,41
2016-09-21 00:00:00+00:00,dubbo,0,0
2016-09-28 00:00:00+00:00,dubbo,0,0
2016-10-05 00:00:00+00:00,dubbo,0,0
2016-10-12 00:00:00+00:00,dubbo,0,0
2016-10-19 00:00:00+00:00,dubbo,0,83
2016-10-26 00:00:00+00:00,dubbo,0,0
2016-11-02 00:00:00+00:00,dubbo,0,0
2016-11-09 00:00:00+00:00,dubbo,0,0
2016-11-16 00:00:00+00:00,dubbo,0,0
2016-11-23 00:00:00+00:00,dubbo,1,42
2016-11-30 00:00:00+00:00,dubbo,1,43
2016-12-07 00:00:00+00:00,dubbo,1,44
2016-12-14 00:00:00+00:00,dubbo,0,0
2016-12-21 00:00:00+00:00,dubbo,2,91
2016-12-28 00:00:00+00:00,dubbo,0,0
2017-01-04 00:00:00+00:00,dubbo,0,0
2017-01-11 00:00:00+00:00,dubbo,0,0
2017-01-18 00:00:00+00:00,dubbo,0,0
2017-01-25 00:00:00+00:00,dubbo,0,0
2017-02-01 00:00:00+00:00,dubbo,1,47
2017-02-08 00:00:00+00:00,dubbo,0,0
2017-02-15 00:00:00+00:00,dubbo,1,48
2017-02-22 00:00:00+00:00,dubbo,0,0
2017-03-01 00:00:00+00:00,dubbo,3,344
2017-03-08 00:00:00+00:00,dubbo,5,373
2017-03-15 00:00:00+00:00,dubbo,1,285
2017-03-22 00:00:00+00:00,dubbo,0,115
2017-03-29 00:00:00+00:00,dubbo,0,0
2017-04-05 00:00:00+00:00,dubbo,0,0
2017-04-12 00:00:00+00:00,dubbo,1,173
2017-04-19 00:00:00+00:00,dubbo,1,59
2017-04-26 00:00:00+00:00,dubbo,0,119
2017-05-03 00:00:00+00:00,dubbo,0,0
2017-05-10 00:00:00+00:00,dubbo,1,302
2017-05-17 00:00:00+00:00,dubbo,0,0
2017-05-24 00:00:00+00:00,dubbo,0,0
2017-05-31 00:00:00+00:00,dubbo,3,186
2017-06-07 00:00:00+00:00,dubbo,0,0
2017-06-14 00:00:00+00:00,dubbo,2,129
2017-06-21 00:00:00+00:00,dubbo,1,66
2017-06-28 00:00:00+00:00,dubbo,-2,389
2017-07-05 00:00:00+00:00,dubbo,0,0
2017-07-12 00:00:00+00:00,dubbo,0,0
2017-07-19 00:00:00+00:00,dubbo,1,65
2017-07-26 00:00:00+00:00,dubbo,0,131
2017-08-02 00:00:00+00:00,dubbo,2,397
2017-08-09 00:00:00+00:00,dubbo,3,481
2017-08-16 00:00:00+00:00,dubbo,-7,603
2017-08-23 00:00:00+00:00,dubbo,2,381
2017-08-30 00:00:00+00:00,dubbo,7,3097
2017-09-06 00:00:00+00:00,dubbo,-4,2437
2017-09-13 00:00:00+00:00,dubbo,-17,1088
2017-09-20 00:00:00+00:00,dubbo,-6,766
2017-09-27 00:00:00+00:00,dubbo,-24,889
2017-10-04 00:00:00+00:00,dubbo,-1,225
2017-10-11 00:00:00+00:00,dubbo,-2,113
2017-10-18 00:00:00+00:00,dubbo,-6,503
2017-10-25 00:00:00+00:00,dubbo,-2,396
2017-11-01 00:00:00+00:00,dubbo,1,127
2017-11-08 00:00:00+00:00,dubbo,2,50
2017-11-15 00:00:00+00:00,dubbo,2,104
2017-11-22 00:00:00+00:00,dubbo,14,511
2017-11-29 00:00:00+00:00,dubbo,2,572
2017-12-06 00:00:00+00:00,dubbo,-5,847
2017-12-13 00:00:00+00:00,dubbo,3,251
2017-12-20 00:00:00+00:00,dubbo,2,547
2017-12-27 00:00:00+00:00,dubbo,2,518
2018-01-03 00:00:00+00:00,dubbo,-2,411
2018-01-10 00:00:00+00:00,dubbo,2,560
2018-01-17 00:00:00+00:00,dubbo,-13,655
2018-01-24 00:00:00+00:00,dubbo,3,197
2018-01-31 00:00:00+00:00,dubbo,7,521
2018-02-07 00:00:00+00:00,dubbo,-8,694
2018-02-14 00:00:00+00:00,dubbo,4,143
2018-02-21 00:00:00+00:00,dubbo,-4,759
2018-02-28 00:00:00+00:00,dubbo,0,184
2018-03-07 00:00:00+00:00,dubbo,9,827
2018-03-14 00:00:00+00:00,dubbo,2,325
2018-03-21 00:00:00+00:00,dubbo,4,353
2018-03-28 00:00:00+00:00,dubbo,1,407
2018-04-04 00:00:00+00:00,dubbo,-1,1570
2018-04-11 00:00:00+00:00,dubbo,6,861
2018-04-18 00:00:00+00:00,dubbo,-7,1431
2018-04-25 00:00:00+00:00,dubbo,7,1139
2018-05-02 00:00:00+00:00,dubbo,0,788
2018-05-09 00:00:00+00:00,dubbo,-4,2372
2018-05-16 00:00:00+00:00,dubbo,-4,943
2018-05-23 00:00:00+00:00,dubbo,1,949
2018-05-30 00:00:00+00:00,dubbo,-10,1036
2018-06-06 00:00:00+00:00,dubbo,-24,801
2018-06-13 00:00:00+00:00,dubbo,0,100
2018-06-20 00:00:00+00:00,dubbo,5,91
2018-06-27 00:00:00+00:00,dubbo,3,100
2018-07-04 00:00:00+00:00,dubbo,0,327
2018-07-11 00:00:00+00:00,dubbo,1,340
2018-07-18 00:00:00+00:00,dubbo,7,361
2018-07-25 00:00:00+00:00,dubbo,2,600
2018-08-01 00:00:00+00:00,dubbo,15,1475
2018-08-08 00:00:00+00:00,dubbo,37,3470
2018-08-15 00:00:00+00:00,dubbo,-62,2177
2018-08-22 00:00:00+00:00,dubbo,17,1983
2018-08-29 00:00:00+00:00,dubbo,-9,798
2018-09-05 00:00:00+00:00,dubbo,3,908
2018-09-12 00:00:00+00:00,dubbo,-2,699
2018-09-19 00:00:00+00:00,dubbo,-6,290
2018-09-26 00:00:00+00:00,dubbo,2,502
2018-10-03 00:00:00+00:00,dubbo,6,766
2018-10-10 00:00:00+00:00,dubbo,-3,431
2018-10-17 00:00:00+00:00,dubbo,3,620
2018-10-24 00:00:00+00:00,dubbo,-4,936
2018-10-31 00:00:00+00:00,dubbo,-3,530
2018-11-07 00:00:00+00:00,dubbo,-4,480
2018-11-14 00:00:00+00:00,dubbo,7,274
2018-11-21 00:00:00+00:00,dubbo,6,423
2018-11-28 00:00:00+00:00,dubbo,1,789
2018-12-05 00:00:00+00:00,dubbo,-12,1805
2018-12-12 00:00:00+00:00,dubbo,5,767
2018-12-19 00:00:00+00:00,dubbo,8,1073
2018-12-26 00:00:00+00:00,dubbo,6,1553
2019-01-02 00:00:00+00:00,dubbo,-2,2216
2019-01-09 00:00:00+00:00,dubbo,7,2258
2019-01-16 00:00:00+00:00,dubbo,-1,2480
2019-01-23 00:00:00+00:00,dubbo,-9,2765
2019-01-30 00:00:00+00:00,dubbo,-2,1633
2019-02-06 00:00:00+00:00,dubbo,0,684
2019-02-13 00:00:00+00:00,dubbo,11,1499
2019-02-20 00:00:00+00:00,dubbo,2,2325
2019-02-27 00:00:00+00:00,dubbo,5,858
2019-03-06 00:00:00+00:00,dubbo,-11,1832
2019-03-13 00:00:00+00:00,dubbo,6,2109
2019-03-20 00:00:00+00:00,dubbo,3,1430
2019-03-27 00:00:00+00:00,dubbo,4,1564
2019-04-03 00:00:00+00:00,dubbo,3,1644
2019-04-10 00:00:00+00:00,dubbo,3,1761
2019-04-17 00:00:00+00:00,dubbo,7,1194
2019-04-24 00:00:00+00:00,dubbo,-9,2064
2019-05-01 00:00:00+00:00,dubbo,-1,1532
2019-05-08 00:00:00+00:00,dubbo,5,3288
2019-05-15 00:00:00+00:00,dubbo,-2,2981
2019-05-22 00:00:00+00:00,dubbo,10,4377
2019-05-29 00:00:00+00:00,dubbo,2,4570
2019-06-05 00:00:00+00:00,dubbo,2,1147
2019-06-12 00:00:00+00:00,dubbo,14,2749
2019-06-19 00:00:00+00:00,dubbo,16,3605
2019-06-26 00:00:00+00:00,dubbo,-7,5328
2019-07-03 00:00:00+00:00,dubbo,6,5276
2019-07-10 00:00:00+00:00,dubbo,-7,6460
2019-07-17 00:00:00+00:00,dubbo,-7,5301
2019-07-24 00:00:00+00:00,dubbo,5,3215
2019-07-31 00:00:00+00:00,dubbo,9,4255
2019-08-07 00:00:00+00:00,dubbo,5,4853
2019-08-14 00:00:00+00:00,dubbo,10,7737
2019-08-21 00:00:00+00:00,dubbo,7,5919
2019-08-28 00:00:00+00:00,dubbo,-5,3322
2019-09-04 00:00:00+00:00,dubbo,1,8128
2019-09-11 00:00:00+00:00,dubbo,2,3835
2019-09-18 00:00:00+00:00,dubbo,-5,4518
2019-09-25 00:00:00+00:00,dubbo,-1,967
2019-10-02 00:00:00+00:00,dubbo,4,1758
2019-10-09 00:00:00+00:00,dubbo,3,2581
2019-10-16 00:00:00+00:00,dubbo,3,2395
2019-10-23 00:00:00+00:00,dubbo,4,2639
2019-10-30 00:00:00+00:00,dubbo,2,980
2019-11-06 00:00:00+00:00,dubbo,5,2634
2019-11-13 00:00:00+00:00,dubbo,-18,5560
2019-11-20 00:00:00+00:00,dubbo,1,1652
2019-11-27 00:00:00+00:00,dubbo,9,2161
2019-12-04 00:00:00+00:00,dubbo,-8,4204
2019-12-11 00:00:00+00:00,dubbo,-6,5617
2019-12-18 00:00:00+00:00,dubbo,-25,6529
2019-12-25 00:00:00+00:00,dubbo,11,3345
2020-01-01 00:00:00+00:00,dubbo,11,2853
2020-01-08 00:00:00+00:00,dubbo,10,4049
2020-01-15 00:00:00+00:00,dubbo,3,3882
2020-01-22 00:00:00+00:00,dubbo,2,703
2020-01-29 00:00:00+00:00,dubbo,-22,4181
2020-02-05 00:00:00+00:00,dubbo,-16,3683
2020-02-12 00:00:00+00:00,dubbo,6,1167
2020-02-19 00:00:00+00:00,dubbo,0,1686
2020-02-26 00:00:00+00:00,dubbo,-4,3052
2020-03-04 00:00:00+00:00,dubbo,3,1914
2020-03-11 00:00:00+00:00,dubbo,8,3425
2020-03-18 00:00:00+00:00,dubbo,5,2388
2020-03-25 00:00:00+00:00,dubbo,2,2955
2020-04-01 00:00:00+00:00,dubbo,-14,3777
2020-04-08 00:00:00+00:00,dubbo,12,2202
2020-04-15 00:00:00+00:00,dubbo,1,1283
2020-04-22 00:00:00+00:00,dubbo,2,3893
2020-04-29 00:00:00+00:00,dubbo,2,2006
2020-05-06 00:00:00+00:00,dubbo,3,3971
2020-05-13 00:00:00+00:00,dubbo,10,2202
2020-05-20 00:00:00+00:00,dubbo,12,2928
2020-05-27 00:00:00+00:00,dubbo,-5,2623
2020-06-03 00:00:00+00:00,dubbo,0,2472
2020-06-10 00:00:00+00:00,dubbo,4,2791
2020-06-17 00:00:00+00:00,dubbo,4,2064
2020-06-24 00:00:00+00:00,dubbo,0,4497
2020-07-01 00:00:00+00:00,dubbo,-13,4781
2020-07-08 00:00:00+00:00,dubbo,-3,4255
2020-07-15 00:00:00+00:00,dubbo,10,3380
2020-07-22 00:00:00+00:00,dubbo,2,1759
2020-07-29 00:00:00+00:00,dubbo,4,1032
2020-08-05 00:00:00+00:00,dubbo,1,1973
2020-08-12 00:00:00+00:00,dubbo,4,3782
2020-08-19 00:00:00+00:00,dubbo,1,1799
2020-08-26 00:00:00+00:00,dubbo,0,3019
2020-09-02 00:00:00+00:00,dubbo,3,4064
2020-09-09 00:00:00+00:00,dubbo,2,2545
2020-09-16 00:00:00+00:00,dubbo,7,2790
2020-09-23 00:00:00+00:00,dubbo,6,1828
2020-09-30 00:00:00+00:00,dubbo,-3,1077
2020-10-07 00:00:00+00:00,dubbo,-2,1523
2020-10-14 00:00:00+00:00,dubbo,1,1060
2020-10-21 00:00:00+00:00,dubbo,6,1236
2020-10-28 00:00:00+00:00,dubbo,6,2857
2020-11-04 00:00:00+00:00,dubbo,-2,3246
2020-11-11 00:00:00+00:00,dubbo,-1,1767
2020-11-18 00:00:00+00:00,dubbo,5,1142
2020-11-25 00:00:00+00:00,dubbo,12,2399
2020-12-02 00:00:00+00:00,dubbo,11,3848
2020-12-09 00:00:00+00:00,dubbo,7,1344
2020-12-16 00:00:00+00:00,dubbo,3,2552
2020-12-23 00:00:00+00:00,dubbo,1,991
2020-12-30 00:00:00+00:00,dubbo,5,1810
2021-01-06 00:00:00+00:00,dubbo,5,2689
2021-01-13 00:00:00+00:00,dubbo,0,3314
2021-01-20 00:00:00+00:00,dubbo,3,4440
2021-01-27 00:00:00+00:00,dubbo,0,5936
2021-02-03 00:00:00+00:00,dubbo,1,3649
2021-02-10 00:00:00+00:00,dubbo,4,862
2021-02-17 00:00:00+00:00,dubbo,-46,28681
2021-02-24 00:00:00+00:00,dubbo,-6,10307
2021-03-03 00:00:00+00:00,dubbo,11,9750
2021-03-10 00:00:00+00:00,dubbo,-28,11506
2021-03-17 00:00:00+00:00,dubbo,3,8266
2021-03-24 00:00:00+00:00,dubbo,0,10271
2021-03-31 00:00:00+00:00,dubbo,-9,6459
2021-04-07 00:00:00+00:00,dubbo,-43,9329
2021-04-14 00:00:00+00:00,dubbo,13,5339
2021-04-21 00:00:00+00:00,dubbo,-11,7503
2021-04-28 00:00:00+00:00,dubbo,2,2900
2021-05-05 00:00:00+00:00,dubbo,-2,8075
2021-05-12 00:00:00+00:00,dubbo,-2,7461
2021-05-19 00:00:00+00:00,dubbo,-43,9598
2021-05-26 00:00:00+00:00,dubbo,-1,7322
2021-06-02 00:00:00+00:00,dubbo,-22,5636
2021-06-09 00:00:00+00:00,dubbo,-14,1804
2021-06-16 00:00:00+00:00,dubbo,9,1950
2021-06-23 00:00:00+00:00,dubbo,6,1887
2021-06-30 00:00:00+00:00,dubbo,8,1659
2021-07-07 00:00:00+00:00,dubbo,-17,2388
2021-07-14 00:00:00+00:00,dubbo,3,941
2021-07-21 00:00:00+00:00,dubbo,0,1239
2021-07-28 00:00:00+00:00,dubbo,2,1250
2021-08-04 00:00:00+00:00,dubbo,0,1630
2021-08-11 00:00:00+00:00,dubbo,-1,1913
2021-08-18 00:00:00+00:00,dubbo,7,2855
2021-08-25 00:00:00+00:00,dubbo,2,2240
2021-09-01 00:00:00+00:00,dubbo,13,2416
2021-09-08 00:00:00+00:00,dubbo,-4,5641
2021-09-15 00:00:00+00:00,dubbo,-11,4872
2021-09-22 00:00:00+00:00,dubbo,3,5591
2021-09-29 00:00:00+00:00,dubbo,7,1736
2021-10-06 00:00:00+00:00,dubbo,-4,2718
2021-10-13 00:00:00+00:00,dubbo,-4,2508
2021-10-20 00:00:00+00:00,dubbo,6,2646
2021-10-27 00:00:00+00:00,dubbo,2,2795
2021-11-03 00:00:00+00:00,dubbo,-6,2682
2021-11-10 00:00:00+00:00,dubbo,8,1527
2021-11-17 00:00:00+00:00,dubbo,-9,1470
2021-11-24 00:00:00+00:00,dubbo,-4,1177
2021-12-01 00:00:00+00:00,dubbo,0,856
2021-12-08 00:00:00+00:00,dubbo,7,1637
2021-12-15 00:00:00+00:00,dubbo,-5,2459
2021-12-22 00:00:00+00:00,dubbo,4,1561
