timestamp,project,code|design-debt,requirement-debt,documentation-debt,test-debt
1412126720,hadoop,-1,0,0,0
1412128907,hadoop,1,0,0,0
1412129110,hadoop,1,0,0,0
1412178741,hadoop,1,0,0,0
1412183681,hadoop,1,0,0,0
1412208441,hadoop,1,0,0,0
1412304897,hadoop,1,0,0,0
1412305196,hadoop,1,0,0,0
1412305222,hadoop,1,0,0,0
1412363740,hadoop,2,0,0,0
1412363823,hadoop,2,0,0,0
1412363858,hadoop,2,0,0,0
1412376062,hadoop,1,0,0,0
1412376081,hadoop,1,0,0,0
1412376099,hadoop,1,0,0,0
1412376117,hadoop,3,0,0,0
1412376123,hadoop,2,0,0,0
1412376130,hadoop,1,0,0,0
1412616064,hadoop,1,0,0,0
1412616065,hadoop,7,0,0,0
1412616066,hadoop,1,0,0,0
1412616552,hadoop,2,0,0,0
1412616553,hadoop,7,0,0,0
1412635726,hadoop,-1,0,0,0
1412635898,hadoop,-1,0,0,0
1412635925,hadoop,-1,0,0,0
1412738719,hadoop,1,0,0,0
1412798077,hadoop,8,0,0,0
1412798147,hadoop,8,0,0,0
1412798545,hadoop,8,0,0,0
1412803223,hadoop,6,1,0,2
1412884787,hadoop,1,0,0,0
1412884904,hadoop,1,0,0,0
1412884983,hadoop,1,0,0,0
1412900166,hadoop,3,0,0,0
1412900205,hadoop,3,0,0,0
1412925090,hadoop,1,0,0,0
1412925394,hadoop,1,0,0,0
1412925504,hadoop,1,0,0,0
1412978752,hadoop,1,0,0,0
1413212903,hadoop,0,0,0,1
1413212966,hadoop,0,0,0,1
1413213125,hadoop,0,0,0,1
1413307354,hadoop,0,-1,0,0
1413308031,hadoop,0,-1,0,0
1413308592,hadoop,0,-1,0,0
1413423186,hadoop,4,4,0,0
1413423259,hadoop,4,4,0,0
1413423334,hadoop,4,4,0,0
1413508474,hadoop,-1,0,0,0
1413508543,hadoop,-1,0,0,0
1413578520,hadoop,8,4,0,0
1413578521,hadoop,-3,-5,0,0
1413578522,hadoop,5,0,0,0
1413578523,hadoop,0,0,0,0
1413586849,hadoop,8,4,0,0
1413586850,hadoop,-3,-5,0,0
1413586852,hadoop,5,0,0,0
1413586853,hadoop,0,0,0,0
1413608570,hadoop,-1,0,0,0
1413608623,hadoop,-1,0,0,0
1413608654,hadoop,-1,0,0,0
1413863269,hadoop,1,0,0,0
1413912673,hadoop,2,0,0,0
1413912814,hadoop,2,0,0,0
1413913402,hadoop,2,0,0,0
1414019980,hadoop,-1,0,0,0
1414126563,hadoop,-1,0,0,0
1414127010,hadoop,-1,0,0,0
1414127907,hadoop,-1,0,0,0
1414258266,hadoop,2,0,0,0
1414263006,hadoop,2,0,0,0
1414467340,hadoop,-1,0,0,0
1414467662,hadoop,-1,0,0,0
1414467922,hadoop,-1,0,0,0
1414715483,hadoop,1,0,0,0
1414715543,hadoop,1,0,0,0
1414735171,hadoop,1,0,0,0
1414735326,hadoop,1,0,0,0
1414735382,hadoop,1,0,0,0
1414785642,hadoop,3,1,0,0
1414785685,hadoop,3,1,0,0
1415235594,hadoop,0,1,0,0
1415235781,hadoop,0,1,0,0
1415235806,hadoop,0,1,0,0
1415392179,hadoop,1,0,0,0
1415392602,hadoop,1,0,0,0
1415393125,hadoop,1,0,0,0
1415489996,hadoop,1,0,0,0
1415539390,hadoop,1,0,0,0
1415539501,hadoop,1,0,0,0
1415770091,hadoop,2,0,0,0
1415770167,hadoop,2,0,0,0
1415813622,hadoop,2,0,0,0
1415816694,hadoop,2,0,0,0
1415908358,hadoop,1,0,0,0
1416000359,hadoop,1,0,0,0
1416000436,hadoop,1,0,0,0
1416258169,hadoop,1,0,0,0
1416258179,hadoop,1,0,0,0
1416271557,hadoop,1,0,0,0
1416271578,hadoop,1,0,0,0
1416274422,hadoop,0,1,0,0
1416274442,hadoop,0,1,0,0
1416961306,hadoop,1,1,0,0
1416961334,hadoop,1,1,0,0
1417024645,hadoop,0,1,0,0
1417025061,hadoop,0,1,0,0
1417498585,hadoop,0,0,0,0
1417498664,hadoop,0,0,0,0
1417499308,hadoop,1,0,0,0
1417499476,hadoop,1,0,0,0
1417626134,hadoop,-1,0,0,0
1417626767,hadoop,-1,0,0,0
1417743392,hadoop,1,1,0,0
1417751298,hadoop,1,1,0,0
1418426015,hadoop,0,0,0,0
1418426055,hadoop,0,0,0,0
1418841160,hadoop,0,0,0,0
1418841419,hadoop,0,0,0,0
1418856965,hadoop,11,2,0,1
1418857033,hadoop,7,1,0,2
1418862741,hadoop,1,0,0,0
1418862873,hadoop,1,0,0,0
1419106670,hadoop,0,1,0,0
1419106829,hadoop,0,1,0,0
1419295875,hadoop,1,0,0,0
1419295935,hadoop,1,0,0,0
1419318353,hadoop,3,0,0,0
1419318436,hadoop,3,0,0,0
1419373846,hadoop,1,0,0,0
1419373867,hadoop,1,0,0,0
1419387937,hadoop,1,0,0,0
1419387997,hadoop,1,0,0,0
1419998124,hadoop,2,0,0,0
1419998150,hadoop,2,0,0,0
1420499530,hadoop,1,0,0,0
1420499575,hadoop,1,0,0,0
1420910313,hadoop,-1,0,0,0
1420910321,hadoop,-1,0,0,0
1421092830,hadoop,1,0,0,0
1421092852,hadoop,1,0,0,0
1421171094,hadoop,5,0,0,0
1421199127,hadoop,2,0,0,0
1421199156,hadoop,2,0,0,0
1421312324,hadoop,2,0,0,0
1421312555,hadoop,2,0,0,0
1421322884,hadoop,-1,0,0,0
1421323319,hadoop,-1,0,0,0
1421324859,hadoop,-1,0,0,0
1421325026,hadoop,-1,0,0,0
1421351868,hadoop,1,0,0,0
1421704159,hadoop,1,0,0,0
1421884849,hadoop,0,1,0,0
1421895653,hadoop,-1,0,0,0
1422013025,hadoop,-1,0,0,0
1422013046,hadoop,-1,0,0,0
1422149314,hadoop,0,1,0,0
1422243477,hadoop,1,0,0,0
1422243592,hadoop,1,0,0,0
1422289735,hadoop,1,0,0,0
1422289810,hadoop,1,0,0,0
1422309885,hadoop,1,0,0,0
1422309896,hadoop,1,0,0,0
1422315480,hadoop,3,0,0,0
1422315507,hadoop,3,0,0,0
1422392290,hadoop,1,0,0,0
1422910762,hadoop,1,0,0,0
1422923558,hadoop,0,-1,0,0
1422923576,hadoop,0,-1,0,0
1422992592,hadoop,2,0,0,0
1422992620,hadoop,2,0,0,0
1423083122,hadoop,1,0,0,0
1423083211,hadoop,1,0,0,0
1423164716,hadoop,2,0,0,0
1423507962,hadoop,1,0,0,0
1423507995,hadoop,1,0,0,0
1423508094,hadoop,1,0,0,0
1423515044,hadoop,1,0,0,0
1423529974,hadoop,1,1,0,0
1423530587,hadoop,1,0,0,0
1423542896,hadoop,1,0,0,0
1423543078,hadoop,1,0,0,0
1423619650,hadoop,1,5,0,0
1423680110,hadoop,1,0,0,0
1423746764,hadoop,1,0,0,0
1423754130,hadoop,-1,0,0,0
1423754230,hadoop,-1,0,0,0
1423765393,hadoop,1,0,0,0
1423767014,hadoop,1,0,0,0
1423781889,hadoop,-1,0,0,0
1423782074,hadoop,-1,0,0,0
1423866949,hadoop,1,0,0,0
1423868646,hadoop,-1,0,0,0
1423869544,hadoop,1,0,0,0
1424111266,hadoop,1,0,0,0
1424111382,hadoop,1,0,0,0
1424111385,hadoop,-1,0,0,0
1424111387,hadoop,-1,0,0,0
1424111389,hadoop,1,0,0,0
1424332969,hadoop,0,0,0,1
1424333651,hadoop,0,0,0,1
1424445010,hadoop,1,0,0,0
1424445128,hadoop,1,0,0,0
1424490448,hadoop,3,0,0,0
1424490695,hadoop,3,0,0,0
1425347567,hadoop,-1,0,0,0
1425347641,hadoop,-1,0,0,0
1425493853,hadoop,0,1,0,0
1425493959,hadoop,0,1,0,0
1425511311,hadoop,0,-2,0,0
1425511380,hadoop,0,-2,0,0
1425519210,hadoop,1,0,0,0
1425519579,hadoop,1,0,0,0
1425619209,hadoop,3,10,0,0
1425619623,hadoop,3,10,0,0
1425959208,hadoop,0,-1,0,0
1425959253,hadoop,0,-1,0,0
1425959289,hadoop,0,-1,0,0
1426109811,hadoop,1,0,0,0
1426109842,hadoop,1,0,0,0
1426109852,hadoop,1,0,0,0
1426124494,hadoop,-1,0,0,0
1426125347,hadoop,-1,0,0,0
1426127719,hadoop,-2,0,0,0
1426127986,hadoop,-2,0,0,0
1426128080,hadoop,-2,0,0,0
1426141669,hadoop,-8,0,0,0
1426141716,hadoop,-8,0,0,0
1426274617,hadoop,1,0,0,0
1426275394,hadoop,1,0,0,0
1426275722,hadoop,1,0,0,0
1426547395,hadoop,-1,0,0,0
1426547412,hadoop,-1,0,0,0
1426547457,hadoop,-1,0,0,0
1426613063,hadoop,4,0,0,0
1426613107,hadoop,4,0,0,0
1426623819,hadoop,3,0,0,0
1426653023,hadoop,1,0,0,0
1426653080,hadoop,1,0,0,0
1426727694,hadoop,1,1,0,0
1426727717,hadoop,1,1,0,0
1426727734,hadoop,1,1,0,0
1426829241,hadoop,0,-13,0,0
1426829277,hadoop,0,-13,0,0
1426829674,hadoop,0,-12,0,0
1427173234,hadoop,1,0,0,0
1427173244,hadoop,1,0,0,0
1427173297,hadoop,1,0,0,0
1427220373,hadoop,0,0,0,0
1427221270,hadoop,0,0,0,0
1427238141,hadoop,1,0,0,0
1427238160,hadoop,1,0,0,0
1427239026,hadoop,1,0,0,0
1427554841,hadoop,2,0,0,0
1427554886,hadoop,2,0,0,0
1427742321,hadoop,1,0,0,0
1427742354,hadoop,1,0,0,0
1427748902,hadoop,1,0,0,0
1427749391,hadoop,1,0,0,0
1427887158,hadoop,1,0,0,0
1427887237,hadoop,1,0,0,0
1428467423,hadoop,0,0,0,0
1428467457,hadoop,0,0,0,0
1428535808,hadoop,0,0,0,0
1428535857,hadoop,0,0,0,0
1428783798,hadoop,1,0,0,0
1428783846,hadoop,1,0,0,0
1428975356,hadoop,0,1,0,1
1428975459,hadoop,0,1,0,1
1429037158,hadoop,1,0,0,0
1429037195,hadoop,1,0,0,0
1429049123,hadoop,2,0,0,0
1429049557,hadoop,2,0,0,0
1429049736,hadoop,2,0,0,0
1429118704,hadoop,0,0,0,0
1429118716,hadoop,0,0,0,0
1429515379,hadoop,0,0,0,0
1429515406,hadoop,0,0,0,0
1429640247,hadoop,-1,0,0,0
1429660177,hadoop,1,0,0,0
1429660240,hadoop,1,0,0,0
1429727601,hadoop,0,0,0,0
1429727612,hadoop,0,0,0,0
1429748773,hadoop,6,0,0,2
1429749415,hadoop,6,0,0,2
1429799965,hadoop,-1,-1,0,0
1429800564,hadoop,-1,-1,0,0
1429830535,hadoop,0,-1,0,0
1429835625,hadoop,0,0,0,0
1429836261,hadoop,0,0,0,0
1430064826,hadoop,0,-1,0,0
1430064852,hadoop,0,-1,0,0
1430167026,hadoop,0,-1,0,0
1430178493,hadoop,1,0,0,0
1430178505,hadoop,1,0,0,0
1430426506,hadoop,-1,0,0,0
1430426515,hadoop,-1,0,0,0
1430427073,hadoop,4,0,0,0
1430455267,hadoop,1,0,0,0
1430455402,hadoop,1,0,0,0
1430586184,hadoop,0,0,0,0
1430586203,hadoop,0,0,0,0
1430846303,hadoop,-1,0,0,0
1430846356,hadoop,-1,0,0,0
1431018111,hadoop,2,0,0,0
1431018613,hadoop,2,0,0,0
1431106178,hadoop,1,0,0,0
1431106283,hadoop,1,0,0,0
1431128350,hadoop,0,0,0,0
1431128436,hadoop,0,0,0,0
1431151471,hadoop,0,0,0,0
1431151497,hadoop,0,0,0,0
1431382446,hadoop,-1,-1,0,0
1431579035,hadoop,0,2,0,0
1431579041,hadoop,0,2,0,0
1431742199,hadoop,0,0,0,0
1431742205,hadoop,0,0,0,0
1432024702,hadoop,1,0,0,0
1432040678,hadoop,1,0,0,0
1432040767,hadoop,1,0,0,0
1432117545,hadoop,-1,-1,0,0
1432240780,hadoop,1,0,0,0
1432241002,hadoop,1,0,0,0
1432241082,hadoop,1,0,0,0
1432663414,hadoop,1,0,0,0
1432663415,hadoop,1,0,0,0
1432663631,hadoop,1,5,0,0
1432663635,hadoop,1,4,0,0
1432665140,hadoop,-1,4,0,0
1432665145,hadoop,0,-1,0,0
1432665817,hadoop,1,0,0,0
1432665822,hadoop,1,0,0,0
1432665824,hadoop,0,1,0,0
1432665882,hadoop,0,1,0,0
1432666507,hadoop,2,0,0,0
1432666515,hadoop,0,4,0,0
1432666516,hadoop,1,0,0,0
1432666712,hadoop,0,1,0,0
1432666720,hadoop,2,4,0,1
1432666746,hadoop,0,1,0,0
1432666752,hadoop,0,-2,0,-1
1432666792,hadoop,1,0,0,0
1432666793,hadoop,1,-1,0,0
1432666794,hadoop,1,0,0,0
1432666795,hadoop,-1,0,0,0
1432666797,hadoop,0,1,0,0
1432666845,hadoop,-1,0,0,0
1432666907,hadoop,1,2,0,0
1432666908,hadoop,0,-1,0,0
1432666909,hadoop,4,2,0,0
1432666910,hadoop,0,1,0,0
1432666950,hadoop,0,0,0,0
1432666951,hadoop,1,0,0,0
1432666952,hadoop,0,1,0,0
1432666954,hadoop,0,1,0,0
1432667236,hadoop,1,0,0,0
1432761675,hadoop,-1,0,0,0
1432761686,hadoop,-1,0,0,0
1432762309,hadoop,-1,0,0,0
1432841466,hadoop,-1,0,0,0
1432841575,hadoop,-1,0,0,0
1433176649,hadoop,-3,0,0,0
1433284549,hadoop,-1,0,0,0
1433400098,hadoop,0,-1,0,0
1433419167,hadoop,1,1,0,0
1433419232,hadoop,1,1,0,0
1433443108,hadoop,1,0,0,0
1433443642,hadoop,1,0,0,0
1433467001,hadoop,1,0,0,0
1433702272,hadoop,1,0,0,0
1433702294,hadoop,1,0,0,0
1433800258,hadoop,-2,0,0,0
1433800285,hadoop,-2,0,0,0
1434142613,hadoop,2,1,0,0
1434142614,hadoop,7,7,0,0
1434142615,hadoop,5,4,0,0
1434142617,hadoop,2,4,0,0
1434142618,hadoop,1,0,0,0
1434267559,hadoop,0,-2,0,0
1434582996,hadoop,0,0,0,0
1434583015,hadoop,0,0,0,0
1434739985,hadoop,1,0,0,0
1435007913,hadoop,1,0,0,0
1435010360,hadoop,1,0,0,0
1435010420,hadoop,1,0,0,0
1435105571,hadoop,2,1,0,0
1435123768,hadoop,-1,0,0,0
1435690273,hadoop,2,1,0,0
1436292776,hadoop,0,0,0,0
1436292868,hadoop,0,0,0,0
1436368555,hadoop,0,0,0,0
1436489323,hadoop,0,2,0,0
1436489336,hadoop,0,2,0,0
1436542887,hadoop,0,2,0,0
1436812878,hadoop,1,-1,0,0
1436826971,hadoop,0,2,0,0
1436826985,hadoop,0,2,0,0
1436978972,hadoop,0,-1,0,0
1437068033,hadoop,0,2,0,0
1437088412,hadoop,1,0,0,0
1437088447,hadoop,1,0,0,0
1437132694,hadoop,2,0,0,0
1437132784,hadoop,2,0,0,0
1437253159,hadoop,2,0,0,0
1437358714,hadoop,3,1,0,0
1437410395,hadoop,3,0,0,0
1437497843,hadoop,0,5,0,0
1437497873,hadoop,0,5,0,0
1437509505,hadoop,0,5,0,0
1437518846,hadoop,0,1,0,0
1437758154,hadoop,0,1,0,0
1437758225,hadoop,0,1,0,0
1437758271,hadoop,0,1,0,0
1437771170,hadoop,-3,1,0,0
1437771625,hadoop,6,0,0,0
1437771696,hadoop,6,0,0,0
1437835187,hadoop,0,0,0,0
1437835631,hadoop,0,0,0,0
1437845751,hadoop,6,1,0,0
1437965005,hadoop,0,0,0,0
1437965141,hadoop,0,0,0,0
1438019538,hadoop,0,0,0,0
1438023460,hadoop,5,0,0,0
1438023816,hadoop,5,0,0,0
1438063323,hadoop,1,0,0,0
1438063414,hadoop,1,0,0,0
1438105351,hadoop,6,0,0,0
1438142611,hadoop,2,0,0,0
1438143062,hadoop,2,0,0,0
1438219603,hadoop,2,0,0,0
1438807660,hadoop,1,0,0,0
1438807868,hadoop,1,0,0,0
1438814422,hadoop,1,0,0,0
1439417270,hadoop,0,0,0,-1
1439417386,hadoop,0,0,0,-1
1439454698,hadoop,1,0,0,0
1439454798,hadoop,1,0,0,0
1439456063,hadoop,1,5,0,0
1439456074,hadoop,1,0,0,0
1439457275,hadoop,0,4,0,0
1439457522,hadoop,-1,4,0,0
1439457536,hadoop,-1,0,0,0
1439458159,hadoop,1,-1,0,0
1439458778,hadoop,1,0,0,0
1439458950,hadoop,1,0,0,0
1439459464,hadoop,0,1,0,0
1439459473,hadoop,0,1,0,0
1439459618,hadoop,2,0,0,0
1439461953,hadoop,0,4,0,0
1439462016,hadoop,1,0,0,0
1439462043,hadoop,0,1,0,0
1439462048,hadoop,1,3,0,1
1439462052,hadoop,1,1,0,0
1439462061,hadoop,0,1,0,0
1439462490,hadoop,0,-2,0,-1
1439462639,hadoop,1,0,0,0
1439462643,hadoop,1,-1,0,0
1439462667,hadoop,1,0,0,0
1439463218,hadoop,-1,0,0,0
1439463390,hadoop,0,1,0,0
1439464035,hadoop,-1,0,0,0
1439464043,hadoop,1,2,0,0
1439464048,hadoop,0,-1,0,0
1439464053,hadoop,0,0,0,0
1439464063,hadoop,-1,0,0,0
1439464719,hadoop,5,2,0,0
1439464724,hadoop,0,1,0,0
1439464967,hadoop,0,0,0,0
1439464990,hadoop,1,0,0,0
1439465107,hadoop,0,1,0,0
1439465208,hadoop,0,1,0,0
1439465370,hadoop,1,0,0,0
1439465385,hadoop,-3,0,0,0
1439465405,hadoop,-1,0,0,0
1439465670,hadoop,0,-1,0,0
1439465676,hadoop,1,0,0,0
1439465964,hadoop,0,-2,0,0
1439466228,hadoop,-1,0,0,0
1439466604,hadoop,1,-1,0,0
1439467176,hadoop,0,-1,0,0
1439467273,hadoop,3,1,0,0
1439467291,hadoop,0,1,0,0
1439467314,hadoop,-3,1,0,0
1439485485,hadoop,0,-1,0,0
1439495543,hadoop,0,0,0,-1
1439594717,hadoop,0,-1,0,0
1439836108,hadoop,0,0,0,-1
1439836131,hadoop,0,0,0,-1
1440201720,hadoop,2,0,0,0
1440202639,hadoop,2,0,0,0
1440275448,hadoop,0,0,0,0
1440275463,hadoop,0,0,0,0
1440442306,hadoop,0,0,0,0
1440446366,hadoop,19,12,0,-1
1440448830,hadoop,0,0,0,0
1440451884,hadoop,1,0,0,0
1440452017,hadoop,1,0,0,0
1440523926,hadoop,4,5,0,0
1440523927,hadoop,0,1,0,0
1440523928,hadoop,2,0,0,0
1440524322,hadoop,11,3,1,0
1440524323,hadoop,1,0,0,0
1440524324,hadoop,1,0,0,0
1440524829,hadoop,5,-1,0,0
1440524830,hadoop,4,1,0,0
1440524831,hadoop,0,1,0,0
1440524832,hadoop,3,0,0,0
1440524833,hadoop,1,2,1,0
1440524835,hadoop,-1,1,1,0
1440524836,hadoop,-1,-1,0,0
1440525164,hadoop,0,1,0,0
1440622968,hadoop,0,0,0,0
1440624153,hadoop,0,0,0,0
1440662550,hadoop,0,-1,0,-1
1440725579,hadoop,1,0,0,0
1440797903,hadoop,0,0,0,0
1440797916,hadoop,0,0,0,0
1440867157,hadoop,3,0,0,0
1440867473,hadoop,3,0,0,0
1440898625,hadoop,3,0,0,0
1440898701,hadoop,3,0,0,0
1440962013,hadoop,1,0,0,0
1441045608,hadoop,-1,0,0,0
1441054454,hadoop,0,0,0,0
1441054482,hadoop,0,0,0,0
1441067604,hadoop,1,0,0,0
1441067689,hadoop,1,0,0,0
1441068387,hadoop,1,0,0,0
1441069590,hadoop,0,-1,0,0
1441069608,hadoop,0,-1,0,0
1441143025,hadoop,3,0,0,0
1441144117,hadoop,7,-1,0,0
1441145573,hadoop,3,4,0,0
1441157418,hadoop,1,0,0,0
1441217164,hadoop,2,0,0,0
1441219545,hadoop,0,1,0,0
1441230726,hadoop,1,0,0,0
1441231431,hadoop,0,-1,0,0
1441319573,hadoop,0,0,0,0
1441319602,hadoop,0,0,0,0
1441327224,hadoop,2,0,0,0
1441511658,hadoop,1,0,0,0
1441511659,hadoop,3,0,0,0
1441511660,hadoop,2,0,0,0
1441565680,hadoop,-1,0,0,0
1441762642,hadoop,-1,0,0,0
1441762662,hadoop,-1,0,0,0
1441865275,hadoop,1,0,0,0
1441902609,hadoop,0,1,0,0
1441902634,hadoop,0,1,0,0
1441997129,hadoop,-2,0,0,0
1442188995,hadoop,1,0,0,0
1442189164,hadoop,1,0,0,0
1442210959,hadoop,0,0,0,0
1442211304,hadoop,0,0,0,0
1442260441,hadoop,0,-6,0,0
1442269332,hadoop,-1,0,0,0
1442271159,hadoop,-1,0,0,0
1442302760,hadoop,1,0,0,0
1442314937,hadoop,1,0,0,0
1442363406,hadoop,1,0,0,0
1442588642,hadoop,1,0,0,0
1442595857,hadoop,2,3,0,0
1442595904,hadoop,2,3,0,0
1442953629,hadoop,2,4,0,1
1443040176,hadoop,0,1,0,0
1443040178,hadoop,2,8,0,0
1443040449,hadoop,1,0,0,0
1443044682,hadoop,1,0,0,0
1443108872,hadoop,2,0,0,0
1443109604,hadoop,2,0,0,0
1443115405,hadoop,0,1,0,0
1443115804,hadoop,2,8,0,0
1443223513,hadoop,1,0,0,0
1443245633,hadoop,0,1,0,0
1443245650,hadoop,0,1,0,0
1443290905,hadoop,0,0,0,0
1443291410,hadoop,0,0,0,0
1443376484,hadoop,0,0,0,0
1443376493,hadoop,0,0,0,0
1443476427,hadoop,0,4,0,0
1443482021,hadoop,0,-1,0,0
1443484446,hadoop,0,-1,0,0
1443499028,hadoop,0,-1,0,0
1443514835,hadoop,1,0,0,0
1443515030,hadoop,1,0,0,0
1443515956,hadoop,3,8,0,0
1443627553,hadoop,1,0,0,0
1443837047,hadoop,0,1,0,0
1443837184,hadoop,0,1,0,0
1444085241,hadoop,0,-1,0,0
1444085320,hadoop,0,-1,0,0
1444154170,hadoop,-1,0,0,1
1444322014,hadoop,1,0,0,0
1444401459,hadoop,-1,0,0,0
1444759417,hadoop,0,-1,0,0
1444777906,hadoop,0,0,0,1
1444778473,hadoop,0,0,0,1
1445053208,hadoop,1,0,0,0
1445219559,hadoop,1,0,0,0
1445219651,hadoop,1,0,0,0
1445626511,hadoop,0,0,1,0
1445903079,hadoop,1,0,0,0
1445903120,hadoop,1,0,0,0
1446072877,hadoop,0,0,0,0
1446072893,hadoop,0,0,0,0
1446099241,hadoop,1,0,0,0
1446099292,hadoop,1,0,0,0
1446432014,hadoop,2,-1,0,0
1446521797,hadoop,1,0,0,0
1446521858,hadoop,1,0,0,0
1446584824,hadoop,4,-1,0,0
1446749087,hadoop,1,1,0,0
1446749172,hadoop,1,1,0,0
1446750687,hadoop,-1,-1,0,0
1446910785,hadoop,0,0,0,0
1447110620,hadoop,4,5,0,0
1447110621,hadoop,0,1,0,0
1447110934,hadoop,1,1,0,0
1447111135,hadoop,1,-1,0,0
1447111343,hadoop,11,3,1,0
1447111519,hadoop,-7,0,0,0
1447111561,hadoop,-7,0,0,0
1447111633,hadoop,0,0,0,0
1447112503,hadoop,1,0,0,0
1447112504,hadoop,1,0,0,0
1447113275,hadoop,4,1,0,0
1447113277,hadoop,1,-2,0,0
1447114185,hadoop,3,1,0,0
1447114384,hadoop,1,0,0,0
1447114385,hadoop,0,1,0,0
1447114386,hadoop,3,0,0,0
1447114388,hadoop,0,2,1,0
1447114389,hadoop,1,0,0,0
1447114390,hadoop,-1,0,0,0
1447114391,hadoop,-1,1,1,0
1447114392,hadoop,0,0,0,0
1447114393,hadoop,2,2,2,0
1447114395,hadoop,0,-1,0,0
1447355377,hadoop,2,0,0,0
1447355531,hadoop,2,0,0,0
1447356639,hadoop,1,0,0,0
1447357800,hadoop,1,0,0,0
1447357841,hadoop,1,0,0,0
1447591437,hadoop,1,0,0,0
1447591499,hadoop,1,0,0,0
1447591828,hadoop,1,0,0,0
1447684222,hadoop,-1,0,0,0
1447686176,hadoop,1,0,0,0
1447705899,hadoop,1,0,0,0
1447883927,hadoop,2,0,0,0
1448128781,hadoop,1,0,0,0
1448128870,hadoop,1,0,0,0
1448312859,hadoop,1,0,0,0
1448389824,hadoop,1,0,0,0
1448389883,hadoop,1,0,0,0
1448505472,hadoop,1,0,0,0
1448506090,hadoop,1,0,0,0
1449010916,hadoop,1,0,0,0
1449014959,hadoop,0,0,0,0
1449213557,hadoop,1,0,0,0
1449213861,hadoop,1,0,0,0
1449251383,hadoop,1,0,0,0
1449251477,hadoop,1,0,0,0
1449289448,hadoop,2,0,0,0
1449291223,hadoop,2,0,0,0
1449524772,hadoop,0,0,0,0
1449687206,hadoop,0,1,0,0
1449781053,hadoop,1,0,0,0
1449782582,hadoop,1,0,0,0
1450121109,hadoop,-1,0,0,0
1450121192,hadoop,-1,0,0,0
1450165855,hadoop,2,0,0,0
1450318599,hadoop,1,0,0,0
1450319129,hadoop,1,0,0,0
1450322310,hadoop,-1,0,0,0
1450332259,hadoop,1,0,0,0
1450335012,hadoop,1,0,0,0
1450394417,hadoop,-1,0,0,0
1450394502,hadoop,-1,0,0,0
1450394557,hadoop,-1,0,0,0
1450483068,hadoop,2,3,0,0
1450805810,hadoop,1,0,0,0
1450805850,hadoop,1,0,0,0
1450805944,hadoop,1,0,0,0
1450877211,hadoop,1,0,0,0
1450877267,hadoop,1,0,0,0
1450877476,hadoop,1,0,0,0
1451518212,hadoop,1,0,0,0
1451518271,hadoop,1,0,0,0
1451518615,hadoop,-1,0,0,0
1451518774,hadoop,-1,0,0,0
1452036170,hadoop,2,0,0,0
1452036347,hadoop,2,0,0,0
1452038469,hadoop,2,0,0,0
1452038668,hadoop,2,0,0,0
1452098677,hadoop,2,0,0,0
1452118555,hadoop,1,0,0,0
1452208085,hadoop,0,-1,0,0
1452273238,hadoop,0,0,0,1
1452273312,hadoop,0,0,0,1
1452273400,hadoop,0,0,0,1
1452274309,hadoop,0,0,0,1
1452277565,hadoop,0,0,0,1
1452313139,hadoop,1,0,0,0
1452313151,hadoop,1,0,0,0
1452313158,hadoop,1,0,0,0
1452761969,hadoop,1,0,0,0
1452762019,hadoop,1,0,0,0
1452786948,hadoop,0,0,0,1
1452798154,hadoop,5,2,0,0
1452798793,hadoop,5,2,0,0
1452889758,hadoop,-1,0,0,0
1452892934,hadoop,-1,0,0,0
1453081060,hadoop,2,0,0,0
1453081122,hadoop,2,0,0,0
1453081457,hadoop,2,0,0,0
1453086265,hadoop,1,0,0,0
1453086959,hadoop,1,0,0,0
1453107045,hadoop,-1,0,0,0
1453107615,hadoop,-1,0,0,0
1453107965,hadoop,1,0,0,0
1453108122,hadoop,1,0,0,0
1453136938,hadoop,1,0,0,0
1453136945,hadoop,1,0,0,0
1453137211,hadoop,1,0,0,0
1453166856,hadoop,-1,0,0,0
1453167067,hadoop,-1,0,0,0
1453167227,hadoop,-1,0,0,0
1453246054,hadoop,4,5,0,0
1453247268,hadoop,0,1,0,0
1453247384,hadoop,1,1,0,0
1453247385,hadoop,0,0,0,0
1453247633,hadoop,1,-1,0,0
1453249909,hadoop,11,3,1,0
1453250376,hadoop,0,0,0,0
1453251204,hadoop,2,0,0,0
1453251317,hadoop,4,1,0,0
1453251318,hadoop,1,-2,0,0
1453251319,hadoop,4,1,0,0
1453251375,hadoop,0,1,0,0
1453251376,hadoop,3,0,0,0
1453253728,hadoop,0,2,1,0
1453253729,hadoop,1,0,0,0
1453253813,hadoop,-1,-1,0,0
1453253866,hadoop,0,1,0,0
1453253867,hadoop,-1,0,1,0
1453254116,hadoop,0,1,0,0
1453254117,hadoop,2,2,2,0
1453254118,hadoop,0,-1,0,0
1453255363,hadoop,1,0,0,0
1453255411,hadoop,-2,-1,0,0
1453401005,hadoop,1,0,0,0
1453403597,hadoop,1,0,0,0
1453405044,hadoop,1,0,0,0
1453475406,hadoop,1,0,0,0
1453475963,hadoop,1,0,0,0
1453476039,hadoop,1,0,0,0
1453515638,hadoop,1,0,0,0
1453515710,hadoop,1,0,0,0
1453767576,hadoop,1,0,0,0
1453767767,hadoop,1,0,0,0
1453929419,hadoop,2,0,0,0
1453929499,hadoop,2,0,0,0
