date,open_issues 
1587728931.0,616
1587729140.0,615
1587733101.0,614
1587790524.0,615
1587812856.0,616
1587816272.0,617
1587824354.0,618
1587842462.0,619
1587880735.0,620
1587880985.0,621
1587899361.0,622
1587908454.0,621
1587932351.0,622
1587962014.0,623
1587979400.0,624
1587996493.0,625
1588036754.0,626
1588079901.0,625
1588085186.0,624
1588094058.0,625
1588109998.0,626
1588124161.0,627
1588124820.0,628
1588128724.0,629
1588134472.0,628
1588134693.0,627
1588146034.0,626
1588146147.0,625
1588148415.0,626
1588153157.0,627
1588169151.0,628
1588171843.0,629
1588177488.0,630
1588196631.0,631
1588212830.0,630
1588218669.0,631
1588222580.0,630
1588250272.0,631
1588253259.0,630
1588253346.0,629
1588253519.0,628
1588296470.0,629
1588416843.0,630
1588454766.0,631
1588539363.0,632
1588567353.0,633
1588592236.0,634
1588609925.0,635
1588616980.0,636
1588624128.0,637
1588668749.0,638
1588701364.0,639
1588729715.0,640
1588731075.0,641
1588732284.0,642
1588743198.0,641
1588746531.0,640
1588747762.0,641
1588747892.0,642
1588748365.0,643
1588749320.0,642
1588749320.0,641
1588752785.0,642
1588765394.0,643
1588768831.0,644
1588774039.0,645
1588775493.0,646
1588775591.0,647
1588775677.0,648
1588778945.0,649
1588781267.0,650
1588789927.0,651
1588808969.0,652
1588819821.0,651
1588823622.0,650
1588837709.0,649
1588853686.0,648
1588858118.0,649
1588862306.0,650
1588890661.0,651
1588893359.0,652
1588902898.0,653
1588907050.0,652
1588913585.0,653
1588923680.0,652
1588947188.0,651
1588949363.0,652
1588950173.0,651
1588956731.0,652
1588962116.0,653
1588965689.0,652
1588985161.0,651
1588990618.0,650
1589014197.0,651
1589014437.0,652
1589018703.0,653
1589042495.0,654
1589078812.0,655
1589079773.0,656
1589117265.0,657
1589122591.0,658
1589157672.0,657
1589165475.0,656
1589181819.0,655
1589185721.0,654
1589190640.0,653
1589202625.0,654
1589256651.0,653
1589265927.0,652
1589267651.0,651
1589280787.0,650
1589288024.0,649
1589288175.0,648
1589346465.0,647
1589349963.0,648
1589372233.0,649
1589397004.0,650
1589399215.0,651
1589422969.0,650
1589450798.0,651
1589453228.0,652
1589453267.0,653
1589525031.0,654
1589540633.0,655
1589556774.0,656
1589786200.0,657
1589835232.0,656
1589837501.0,655
1589843044.0,654
1589843122.0,653
1589844258.0,652
1589851692.0,653
1589855195.0,652
1589868703.0,651
1589869050.0,652
1589869886.0,653
1589873238.0,652
1589873908.0,651
1589892559.0,650
1589894596.0,649
1589894893.0,648
1589895743.0,649
1589904590.0,650
1589914050.0,651
1589931029.0,652
1589934812.0,651
1589958520.0,652
1589958844.0,653
1589959767.0,654
1589981635.0,655
1589981772.0,656
1590031066.0,655
1590086579.0,656
1590120045.0,655
1590120418.0,656
1590135943.0,657
1590135974.0,656
1590165332.0,657
1590242919.0,658
1590271015.0,659
1590369657.0,658
1590374584.0,657
1590381608.0,658
1590383841.0,659
1590390137.0,658
1590393450.0,659
1590394961.0,658
1590396357.0,657
1590399218.0,658
1590435105.0,659
1590449126.0,658
1590473157.0,659
1590476297.0,658
1590485467.0,659
1590501344.0,660
1590502308.0,661
1590511440.0,662
1590539445.0,663
1590590785.0,664
1590593579.0,665
1590594184.0,664
1590615948.0,665
1590619299.0,664
1590621744.0,665
1590636338.0,666
1590660101.0,667
1590664033.0,668
1590684722.0,669
1590686552.0,670
1590687587.0,669
1590701039.0,668
1590714731.0,667
1590714778.0,666
1590715010.0,665
1590741253.0,666
1590788337.0,665
1590823878.0,666
1590831388.0,665
1590864561.0,664
1590891651.0,663
1590905960.0,664
1591000301.0,665
1591001130.0,666
1591028465.0,667
1591059540.0,666
1591059678.0,665
1591060071.0,664
1591061559.0,663
1591062205.0,664
1591065508.0,663
1591067059.0,664
1591071475.0,663
1591083895.0,664
1591084323.0,663
1591084399.0,662
1591084445.0,661
1591089802.0,662
1591167696.0,663
1591175644.0,664
1591177265.0,665
1591197150.0,666
1591228126.0,667
1591234614.0,666
1591236427.0,665
1591238006.0,664
1591238573.0,665
1591240027.0,664
1591241779.0,663
1591242186.0,664
1591242604.0,663
1591251793.0,662
1591251869.0,661
1591254801.0,662
1591265517.0,663
1591279274.0,662
1591294387.0,661
1591321373.0,660
1591339240.0,661
1591340713.0,660
1591354361.0,661
1591357109.0,662
1591360465.0,661
1591382703.0,662
1591419567.0,661
1591439947.0,662
1591457489.0,663
1591578761.0,662
1591579073.0,663
1591580387.0,664
1591580882.0,663
1591580974.0,662
1591581298.0,661
1591581438.0,660
1591581520.0,659
1591581820.0,658
1591581986.0,657
1591582115.0,656
1591593915.0,655
1591598564.0,656
1591603875.0,655
1591604294.0,654
1591604310.0,653
1591605687.0,652
1591615972.0,653
1591617838.0,652
1591629015.0,653
1591629524.0,654
1591640243.0,655
1591666090.0,654
1591666229.0,653
1591666486.0,652
1591666752.0,651
1591667234.0,650
1591667362.0,649
1591667641.0,648
1591667673.0,647
1591670339.0,648
1591672895.0,647
1591674417.0,648
1591678467.0,647
1591686129.0,648
1591690287.0,647
1591691581.0,646
1591701403.0,647
1591710886.0,648
1591726047.0,647
1591744064.0,646
1591764506.0,645
1591764618.0,644
1591764700.0,643
1591765335.0,642
1591765359.0,641
1591770872.0,642
1591777609.0,643
1591836235.0,642
1591844328.0,641
1591847056.0,642
1591873567.0,641
1591878566.0,642
1591881064.0,643
1591885702.0,644
1591926531.0,645
1591949619.0,646
1591951746.0,647
1591957964.0,648
1591958139.0,649
1591961112.0,650
1591967990.0,649
1591987849.0,648
1591993549.0,649
1592057657.0,650
1592060458.0,651
1592060778.0,652
1592097260.0,651
1592121345.0,652
1592152748.0,653
1592183657.0,654
1592193807.0,655
1592216245.0,656
1592216316.0,657
1592218349.0,656
1592237879.0,657
1592364237.0,658
1592379382.0,659
1592386439.0,660
1592404163.0,659
1592411032.0,660
1592421384.0,661
1592423863.0,662
1592464139.0,663
1592466044.0,662
1592469321.0,663
1592481187.0,662
1592485843.0,663
1592491456.0,664
1592497188.0,665
1592503086.0,666
1592526149.0,667
1592530458.0,666
1592539495.0,665
1592554498.0,664
1592559273.0,665
1592560049.0,666
1592561966.0,667
1592563393.0,668
1592564654.0,669
1592580328.0,670
1592635900.0,671
1592666010.0,672
1592685890.0,673
1592725650.0,674
1592726259.0,675
1592740282.0,676
1592761942.0,677
1592798294.0,676
1592798294.0,675
1592814578.0,676
1592815388.0,677
1592865452.0,676
1592902031.0,675
1592923138.0,676
1592927882.0,677
1592929259.0,678
1592929684.0,679
1592960938.0,678
1592961460.0,677
1592966133.0,678
1592970777.0,679
1592971618.0,680
1592983164.0,681
1593020036.0,682
1593087007.0,681
1593129729.0,680
1593144605.0,681
1593156355.0,682
1593159962.0,683
1593188649.0,682
1593196990.0,683
1593260283.0,684
1593271398.0,685
1593309797.0,686
1593325114.0,687
1593395104.0,686
1593395158.0,685
1593395487.0,686
1593415887.0,687
1593417134.0,686
1593418814.0,687
1593437967.0,688
1593489661.0,689
1593499252.0,690
1593505722.0,691
1593522162.0,692
1593524838.0,693
1593527015.0,694
1593528873.0,695
1593531272.0,696
1593536276.0,697
1593553580.0,698
1593570579.0,697
1593584219.0,696
1593585389.0,697
1593589450.0,698
1593599859.0,699
1593600440.0,700
1593604288.0,701
1593605577.0,702
1593611853.0,703
1593616407.0,702
1593616569.0,703
1593618606.0,702
1593651669.0,701
1593653955.0,702
1593654918.0,701
1593665401.0,700
1593672230.0,701
1593672923.0,702
1593674071.0,701
1593675205.0,700
1593675385.0,699
1593676071.0,698
1593676194.0,697
1593698613.0,698
1593707930.0,699
1593716869.0,700
1593739402.0,699
1593742685.0,700
1593752658.0,701
1593758172.0,700
1593768665.0,701
1593784621.0,702
1593910715.0,703
1593910852.0,704
1593911077.0,705
1593912585.0,704
1593926659.0,703
1593991454.0,702
1593995014.0,703
1593998631.0,702
1593998865.0,701
1593999564.0,700
1593999828.0,699
1594000141.0,698
1594000348.0,697
1594000378.0,696
1594000453.0,695
1594000521.0,694
1594000586.0,693
1594001020.0,692
1594001795.0,691
1594007935.0,692
1594028049.0,693
1594053634.0,692
1594053753.0,691
1594065661.0,692
1594128095.0,693
1594130136.0,694
1594171662.0,693
1594173054.0,692
1594177570.0,691
1594178611.0,692
1594192814.0,693
1594198234.0,694
1594199088.0,695
1594200569.0,696
1594202604.0,697
1594206738.0,698
1594224412.0,699
1594226612.0,698
1594233073.0,699
1594260302.0,700
1594268347.0,699
1594270731.0,698
1594298584.0,699
1594303949.0,700
1594306655.0,701
1594309189.0,702
1594343538.0,703
1594345929.0,704
1594363520.0,705
1594382147.0,706
1594391864.0,707
1594394133.0,708
1594418020.0,707
1594432177.0,708
1594482687.0,707
1594509541.0,706
1594543615.0,705
1594552392.0,706
1594637627.0,707
1594723350.0,708
1594743026.0,709
1594779942.0,710
1594781265.0,711
1594792152.0,710
1594798107.0,711
1594804456.0,710
1594813824.0,711
1594815489.0,710
1594815903.0,711
1594817424.0,712
1594820952.0,713
1594827809.0,714
1594862702.0,713
1594862751.0,712
1594867750.0,713
1594877067.0,712
1594883041.0,713
1594901081.0,714
1594907642.0,713
1594916758.0,714
1594917424.0,715
1594924948.0,716
1594933982.0,717
1594937664.0,718
1594955078.0,719
1594955681.0,718
1594958906.0,719
1594960969.0,720
1594963656.0,719
1594965272.0,720
1594967503.0,719
1594977489.0,720
1594981984.0,721
1594991830.0,722
1595007874.0,723
1595008823.0,724
1595012626.0,723
1595036300.0,722
1595078145.0,721
1595079086.0,722
1595079896.0,721
1595131118.0,720
1595207703.0,719
1595207797.0,718
1595219949.0,719
1595227333.0,718
1595229001.0,717
1595236831.0,718
1595268240.0,719
1595295626.0,720
1595296936.0,719
1595297059.0,720
1595299583.0,721
1595318100.0,722
1595325638.0,723
1595325753.0,724
1595342239.0,725
1595348931.0,726
1595377788.0,725
1595392711.0,726
1595405782.0,727
1595406444.0,728
1595423585.0,729
1595441719.0,730
1595443602.0,729
1595448083.0,730
1595449159.0,729
1595452670.0,730
1595476052.0,731
1595490464.0,732
1595505751.0,733
1595505833.0,734
1595553571.0,733
1595554368.0,732
1595575697.0,733
1595584252.0,734
1595588549.0,735
1595610506.0,734
1595615844.0,735
1595632604.0,736
1595637988.0,737
1595682897.0,738
1595687589.0,737
1595811567.0,738
1595824012.0,737
1595845516.0,738
1595848935.0,739
1595852213.0,740
1595855372.0,741
1595867801.0,740
1595881348.0,741
1595887469.0,742
1595900088.0,741
1595900233.0,740
1595900670.0,739
1595900898.0,738
1595901889.0,737
1595901930.0,736
1595901958.0,735
1595902007.0,734
1595902041.0,733
1595902238.0,732
1595902512.0,731
1595902534.0,730
1595906096.0,729
1595912763.0,730
1595915867.0,729
1595916155.0,728
1595917559.0,727
1595924245.0,726
1595924282.0,725
1595939449.0,726
1595945260.0,725
1595946129.0,724
1595949150.0,725
1595951361.0,724
1595951383.0,723
1595954308.0,724
1596004451.0,723
1596029015.0,722
1596031095.0,723
1596063949.0,724
1596079417.0,723
1596094492.0,724
1596096354.0,725
1596120943.0,726
1596178073.0,727
1596180486.0,728
1596188437.0,729
1596196509.0,728
1596209559.0,729
1596226573.0,730
1596249377.0,731
1596254827.0,732
1596371712.0,733
1596372599.0,734
1596408846.0,735
1596422584.0,736
1596441843.0,737
1596450092.0,738
1596458515.0,739
1596461855.0,738
1596462378.0,737
1596463820.0,736
1596491591.0,737
1596506167.0,738
1596524829.0,737
1596532973.0,738
1596533416.0,739
1596534029.0,740
1596571363.0,741
1596597145.0,740
1596597719.0,741
1596597719.0,740
1596598863.0,741
1596600068.0,740
1596604365.0,741
1596608047.0,742
1596611053.0,743
1596617412.0,742
1596618446.0,743
1596618473.0,742
1596618543.0,743
1596618618.0,744
1596623390.0,743
1596630140.0,744
1596659055.0,745
1596685535.0,744
1596700130.0,743
1596707956.0,742
1596713950.0,743
1596732000.0,744
1596748622.0,743
1596787706.0,742
1596794531.0,741
1596983004.0,742
1596998977.0,743
1597051033.0,744
1597058428.0,743
1597117034.0,742
1597161341.0,743
1597162150.0,744
1597207634.0,745
1597216857.0,746
1597218681.0,745
1597218914.0,744
1597218943.0,743
1597219313.0,742
1597219884.0,741
1597220002.0,740
1597220624.0,739
1597284933.0,740
1597285863.0,741
1597305493.0,740
1597305579.0,739
1597305829.0,738
1597306132.0,737
1597314086.0,738
1597315648.0,739
1597329678.0,738
1597331458.0,739
1597372506.0,740
1597573693.0,741
1597614711.0,742
1597632416.0,743
1597632546.0,744
1597648071.0,745
1597669718.0,744
1597670024.0,743
1597671637.0,744
1597694233.0,745
1597697237.0,744
1597742644.0,745
1597752786.0,746
1597799483.0,747
1597839988.0,748
1597911455.0,749
1597911796.0,750
1597944246.0,751
1597980494.0,750
1597989777.0,751
1597991115.0,752
1597991570.0,751
1598002998.0,752
1598003219.0,753
1598017736.0,752
1598020107.0,751
1598040741.0,752
1598086137.0,753
1598101335.0,754
1598107158.0,755
1598190655.0,756
1598225973.0,755
1598236437.0,754
1598300612.0,755
1598307884.0,754
1598311256.0,755
1598328163.0,754
1598356074.0,755
1598360617.0,756
1598379527.0,757
1598397280.0,758
1598408615.0,759
1598410957.0,758
1598415866.0,759
1598428828.0,758
1598449857.0,757
1598474845.0,758
1598476559.0,759
1598479807.0,760
1598498141.0,761
1598545309.0,760
1598608925.0,761
1598621136.0,762
1598628668.0,761
1598629145.0,762
1598630218.0,763
1598632373.0,764
1598645055.0,765
1598723182.0,766
1598796404.0,765
1598798193.0,766
1598848563.0,765
1598855042.0,764
1598863346.0,765
1598878867.0,766
1598885209.0,767
1598928472.0,768
1598952669.0,767
1598973674.0,766
1598976094.0,767
1598989195.0,768
1599019107.0,767
1599037267.0,768
1599042875.0,769
1599052435.0,768
1599052903.0,767
1599114014.0,766
1599116102.0,767
1599122471.0,766
1599138812.0,765
1599143798.0,764
1599147115.0,765
1599148545.0,766
1599186189.0,765
1599186225.0,764
1599198248.0,763
1599198607.0,762
1599199079.0,761
1599199139.0,760
1599199204.0,759
1599199293.0,758
1599199375.0,757
1599199962.0,756
1599200190.0,755
1599200302.0,754
1599200329.0,753
1599200882.0,752
1599200917.0,751
1599201005.0,750
1599201021.0,749
1599201124.0,748
1599201192.0,747
1599201241.0,746
1599201500.0,745
1599201521.0,744
1599201535.0,743
1599201613.0,742
1599205945.0,741
1599212559.0,740
1599225627.0,741
1599242141.0,742
1599261505.0,743
1599312118.0,742
1599441761.0,741
1599450113.0,742
1599457228.0,741
1599458383.0,740
1599484495.0,741
1599491630.0,742
1599524006.0,741
1599526206.0,740
1599527124.0,739
1599527211.0,738
1599528867.0,739
1599531121.0,738
1599552340.0,737
1599562951.0,736
1599575390.0,737
1599577430.0,738
1599597153.0,739
1599613061.0,740
1599621654.0,741
1599642286.0,742
1599646291.0,741
1599649848.0,742
1599653524.0,741
1599654000.0,740
1599658461.0,741
1599658474.0,740
1599662974.0,739
1599700650.0,740
1599725667.0,741
1599762820.0,740
1599782975.0,741
1599790721.0,740
1599794626.0,741
1599799408.0,740
1599799506.0,739
1599799643.0,738
1599799643.0,737
1599799789.0,736
1599812525.0,735
1599814605.0,734
1599816682.0,733
1599816697.0,732
1599816784.0,733
1599867363.0,734
1599878862.0,735
1599989559.0,736
1599989619.0,737
1599989625.0,736
1600047548.0,735
1600048304.0,734
1600069530.0,733
1600075959.0,734
1600109717.0,735
1600110144.0,736
1600122639.0,737
1600190701.0,738
1600231653.0,739
1600263597.0,738
1600304386.0,737
1600319061.0,738
1600328748.0,739
1600337264.0,740
1600398826.0,741
1600420612.0,742
1600454542.0,743
1600534265.0,744
1600655449.0,743
1600658181.0,744
1600686375.0,745
1600705750.0,746
1600729959.0,745
1600730485.0,746
1600732376.0,745
1600775670.0,744
1600833141.0,745
1600845892.0,744
1600846012.0,743
1600852821.0,744
1600875825.0,743
1600917092.0,744
1600931040.0,743
1600936338.0,744
1600938763.0,745
1600939665.0,744
1600939747.0,743
1600949879.0,744
1600968322.0,745
1601003623.0,744
1601009892.0,745
1601022257.0,746
1601030879.0,747
1601031164.0,748
1601032497.0,749
1601046968.0,750
1601197769.0,749
1601260840.0,748
1601277401.0,749
1601280507.0,750
1601288429.0,751
1601293583.0,752
1601298552.0,753
1601298672.0,754
1601314446.0,755
1601324764.0,756
1601352413.0,757
1601355542.0,756
1601397524.0,755
1601402273.0,756
1601402869.0,757
1601436448.0,756
1601436813.0,755
1601451688.0,756
1601466434.0,755
1601480904.0,756
1601515737.0,757
1601529488.0,756
1601532074.0,755
1601532583.0,754
1601533824.0,753
1601536772.0,754
1601550778.0,755
1601574288.0,756
1601605757.0,757
1601613583.0,758
1601636100.0,759
1601674585.0,758
1601692296.0,759
1601700015.0,760
1601723811.0,759
1601780472.0,758
1601794122.0,759
1601803844.0,758
1601862937.0,759
1601866973.0,758
1601872605.0,759
1601874318.0,758
1601921289.0,759
1601936925.0,758
1601937006.0,757
1601937471.0,756
1601937505.0,755
1601937546.0,754
1602020539.0,753
1602072107.0,754
1602082495.0,755
1602102423.0,756
1602106392.0,757
1602174069.0,758
1602230181.0,759
1602230367.0,760
1602230515.0,761
1602230649.0,762
1602230770.0,763
1602257799.0,762
1602288320.0,763
1602293209.0,762
1602299582.0,761
1602303730.0,762
1602316180.0,763
1602367681.0,764
1602462356.0,763
1602467144.0,764
1602473439.0,765
1602481742.0,764
1602482247.0,765
1602485196.0,766
1602486880.0,765
1602537680.0,766
1602572280.0,767
1602579730.0,768
1602597834.0,769
1602608705.0,768
1602624075.0,769
1602637023.0,770
1602637373.0,769
1602643784.0,768
1602646016.0,769
1602664171.0,770
1602667668.0,771
1602667993.0,772
1602672526.0,773
1602687988.0,774
1602697067.0,775
1602712587.0,776
1602731548.0,775
1602733985.0,774
1602734557.0,773
1602752810.0,774
1602774281.0,775
1602837781.0,776
1602838117.0,777
1602838140.0,776
1602838460.0,777
1602865330.0,778
1602867248.0,777
1602882042.0,778
1602899416.0,777
1602994642.0,776
1603077035.0,775
1603089597.0,776
1603091000.0,777
1603106967.0,778
1603115701.0,779
1603129816.0,780
1603133526.0,779
1603134207.0,778
1603160114.0,777
1603174013.0,778
1603181566.0,779
1603184759.0,780
1603190935.0,781
1603209765.0,782
1603242856.0,781
1603249083.0,782
1603253025.0,783
1603254315.0,784
1603254318.0,783
1603257589.0,784
1603258858.0,783
1603261633.0,784
1603275354.0,783
1603278990.0,782
1603299478.0,781
1603306621.0,780
1603313414.0,781
1603314955.0,782
1603338298.0,783
1603338974.0,784
1603359922.0,785
1603366105.0,786
1603372762.0,787
1603379421.0,786
1603386704.0,787
1603387167.0,788
1603392402.0,787
1603401449.0,786
1603422095.0,787
1603436927.0,788
1603437130.0,787
1603449544.0,788
1603463428.0,789
1603480808.0,790
1603521433.0,791
1603674079.0,790
1603677593.0,789
1603677733.0,788
1603677972.0,787
1603678404.0,786
1603678566.0,785
1603678633.0,784
1603678657.0,783
1603678806.0,782
1603678830.0,781
1603678877.0,780
1603679265.0,779
1603679467.0,778
1603679653.0,777
1603679986.0,776
1603680097.0,775
1603680165.0,774
1603680177.0,773
1603680327.0,772
1603680690.0,771
1603680860.0,770
1603693417.0,769
1603698620.0,770
1603699996.0,769
1603700161.0,768
1603701185.0,767
1603701970.0,766
1603707184.0,767
1603713134.0,768
1603715680.0,767
1603717061.0,768
1603718026.0,767
1603730149.0,768
1603730947.0,769
1603731404.0,770
1603762432.0,769
1603765505.0,768
1603769916.0,767
1603806432.0,768
1603834869.0,767
1603864710.0,766
1603875055.0,765
1603875212.0,764
1603877742.0,763
1603878934.0,764
1603900571.0,763
1603929290.0,762
1603938106.0,761
1603966551.0,762
1604001128.0,763
1604022012.0,762
1604032216.0,761
1604043985.0,760
1604068442.0,759
1604072434.0,760
1604100247.0,761
1604113204.0,760
1604113241.0,759
1604267774.0,760
1604281513.0,761
1604287679.0,762
1604305275.0,763
1604338646.0,764
1604341212.0,765
1604341697.0,766
1604351483.0,767
1604366391.0,768
1604379921.0,767
1604444805.0,768
1604447479.0,769
1604452125.0,768
1604452293.0,769
1604452537.0,768
1604453379.0,767
1604453898.0,768
1604466921.0,769
1604476313.0,768
1604485017.0,767
1604492974.0,766
1604500596.0,767
1604549031.0,766
1604627822.0,767
1604637533.0,768
1604638889.0,767
1604641523.0,766
1604644758.0,765
1604683236.0,766
1604704334.0,767
1604714204.0,766
1604719271.0,767
1604806498.0,768
1604825113.0,767
1604864982.0,768
1604913897.0,767
1604935412.0,768
1604957632.0,767
1604978214.0,766
1604979566.0,765
1604980871.0,766
1604990543.0,765
1604995205.0,764
1604999488.0,765
1605001422.0,766
1605014823.0,767
1605020288.0,768
1605021459.0,769
1605037574.0,770
1605038013.0,771
1605061894.0,772
1605076521.0,771
1605076717.0,770
1605076923.0,769
1605095013.0,768
1605095079.0,767
1605107013.0,766
1605108767.0,767
1605109362.0,768
1605147238.0,769
1605152145.0,770
1605162821.0,771
1605164516.0,772
1605170667.0,773
1605171023.0,772
1605202226.0,773
1605208222.0,772
1605212620.0,771
1605219650.0,770
1605221314.0,769
1605232125.0,768
1605234380.0,767
1605237757.0,768
1605239278.0,769
1605248698.0,768
1605252887.0,769
1605253767.0,770
1605265624.0,771
1605438277.0,770
1605496551.0,771
1605498527.0,772
1605502754.0,773
1605513579.0,774
1605513604.0,773
1605513635.0,774
1605515612.0,773
1605518963.0,774
1605526249.0,773
1605533037.0,772
1605534408.0,773
1605557657.0,774
1605573614.0,773
1605579061.0,772
1605581129.0,771
1605582490.0,772
1605584577.0,771
1605587106.0,772
1605589408.0,773
1605591343.0,774
1605596953.0,773
1605596953.0,772
1605603853.0,773
1605605796.0,772
1605615478.0,773
1605647916.0,774
1605664001.0,775
1605666727.0,776
1605666854.0,777
1605687582.0,778
1605690356.0,779
1605706536.0,778
1605711086.0,779
1605718187.0,780
1605719055.0,781
1605725039.0,782
1605748884.0,783
1605752693.0,782
1605754186.0,781
1605769940.0,782
1605776468.0,781
1605786464.0,782
1605807022.0,781
1605813768.0,782
1605816675.0,783
1605843686.0,784
1605874757.0,783
1605909385.0,784
1605913763.0,785
1605924561.0,784
1605924712.0,783
1605930179.0,784
1605930323.0,783
1605953966.0,784
1606010395.0,783
1606024066.0,784
1606136918.0,785
1606137856.0,786
1606147235.0,787
1606147712.0,788
1606189984.0,789
1606205446.0,790
1606208254.0,791
1606221649.0,792
1606221778.0,793
1606228617.0,794
1606249114.0,795
1606264888.0,796
1606288051.0,797
1606293106.0,798
1606295404.0,799
1606297570.0,800
1606298568.0,801
1606321790.0,802
1606333357.0,803
1606349378.0,804
1606349634.0,805
1606349798.0,806
1606353953.0,805
1606355382.0,804
1606367448.0,803
1606376548.0,804
1606380159.0,803
1606382457.0,804
1606388174.0,805
1606388280.0,806
1606411108.0,807
1606470429.0,808
1606475330.0,809
1606483264.0,810
1606485785.0,809
1606495246.0,808
1606546462.0,809
1606596608.0,808
1606763071.0,809
1606766538.0,810
1606775315.0,811
1606789060.0,810
1606789218.0,811
1606791209.0,810
1606791308.0,809
1606800603.0,810
1606811228.0,811
1606831369.0,812
1606835051.0,811
1606844924.0,812
1606848777.0,811
1606853329.0,812
1606881846.0,811
1606888275.0,810
1606892217.0,811
1606902268.0,812
1606908539.0,813
1606918217.0,814
1606921476.0,815
1606926513.0,816
1606930435.0,817
1606952499.0,816
1606957669.0,815
1606958854.0,814
1606958949.0,815
1606977077.0,814
1606977120.0,813
1606986529.0,812
1606986661.0,811
1606989871.0,812
1606989966.0,811
1606990356.0,812
1606991022.0,813
1606993982.0,814
1607065704.0,815
1607067649.0,814
1607069042.0,815
1607095371.0,816
1607103108.0,815
1607120244.0,816
1607180622.0,817
1607242003.0,818
1607245028.0,819
1607302909.0,818
1607302934.0,817
1607308044.0,818
1607308641.0,817
1607308666.0,816
1607309527.0,817
1607313833.0,818
1607329783.0,819
1607330016.0,818
1607341402.0,817
1607342875.0,816
1607345857.0,817
1607347004.0,816
1607350683.0,817
1607455807.0,818
1607474947.0,819
1607475606.0,820
1607483468.0,821
1607485129.0,822
1607490776.0,821
1607493633.0,822
1607496340.0,823
1607497909.0,822
1607500777.0,823
1607501201.0,824
1607531151.0,825
1607544109.0,826
1607572836.0,827
1607578132.0,826
1607582427.0,825
1607587006.0,826
1607591170.0,827
1607592339.0,828
1607593055.0,829
1607599636.0,830
1607609282.0,831
1607611292.0,832
1607614170.0,831
1607624891.0,832
1607638523.0,833
1607639506.0,832
1607649619.0,833
1607654096.0,834
1607662646.0,833
1607662751.0,832
1607666729.0,831
1607669315.0,832
1607673505.0,833
1607675339.0,832
1607681972.0,833
1607693644.0,834
1607697723.0,835
1607700521.0,836
1607710332.0,835
1607710370.0,834
1607723680.0,835
1607750150.0,834
1607762379.0,835
1607800277.0,836
1607866164.0,837
1607887959.0,836
1607908682.0,835
1607919768.0,834
1607924302.0,833
1607938120.0,834
1607945372.0,835
1607945785.0,836
1607946230.0,835
1607948599.0,836
1607954881.0,835
1607957828.0,836
1607995098.0,835
1608014310.0,836
1608050928.0,837
1608053996.0,836
1608054051.0,835
1608057041.0,836
1608091901.0,837
1608127384.0,838
1608130214.0,839
1608130290.0,840
1608134716.0,841
1608136110.0,842
1608139767.0,841
1608169422.0,842
1608176368.0,843
1608187882.0,844
1608197661.0,845
1608220954.0,846
1608222095.0,847
1608233772.0,848
1608236502.0,849
1608274576.0,850
1608279931.0,851
1608301132.0,852
1608361758.0,853
1608478453.0,854
1608533713.0,855
1608533799.0,856
1608533849.0,857
1608544022.0,858
1608555442.0,857
1608561165.0,858
1608574710.0,859
1608640746.0,860
1608656937.0,859
1608659608.0,858
1608693656.0,859
1608710285.0,860
1608712353.0,861
1608732028.0,860
1608732124.0,859
1608763464.0,860
1608771702.0,861
1608775999.0,860
1608792145.0,861
1608796441.0,862
1608804479.0,861
1608809634.0,862
1608814361.0,861
1608857332.0,860
1608865336.0,861
1608885863.0,862
1608888577.0,861
1608968748.0,862
1609204235.0,861
1609221425.0,862
1609222450.0,863
1609222907.0,864
1609231525.0,865
1609232897.0,864
1609234122.0,865
1609234998.0,866
1609248539.0,867
1609279687.0,868
1609279760.0,869
1609292728.0,870
1609299486.0,871
1609309103.0,872
1609309506.0,873
1609315236.0,874
1609382958.0,875
1609385853.0,876
1609388529.0,875
1609409768.0,876
1609423310.0,877
1609488862.0,876
1609503669.0,877
1609675091.0,878
1609693867.0,879
1609704045.0,880
1609742440.0,879
1609753629.0,880
1609781194.0,879
1609781226.0,878
1609789456.0,877
1609792615.0,876
1609804975.0,877
1609808480.0,878
1609829190.0,879
1609833337.0,880
1609835759.0,879
1609842321.0,880
1609865924.0,881
1609920500.0,882
1609922830.0,883
1609927402.0,884
1609930661.0,883
1609951801.0,884
1609972878.0,885
1609982047.0,884
1609990726.0,885
1610011325.0,886
1610025233.0,887
1610041489.0,886
1610041637.0,885
1610051932.0,884
1610081942.0,883
1610088233.0,882
1610094890.0,881
1610099461.0,882
1610113789.0,883
1610113854.0,882
1610127319.0,881
1610134277.0,882
1610140059.0,883
1610154682.0,884
1610262711.0,883
1610263141.0,884
1610336942.0,883
1610341039.0,884
1610349695.0,883
1610355143.0,882
1610367394.0,883
1610372346.0,884
1610377779.0,885
1610397151.0,886
1610416820.0,887
1610417932.0,888
1610422929.0,889
1610429981.0,888
1610434309.0,887
1610436610.0,886
1610442637.0,887
1610444019.0,888
1610445528.0,889
1610446019.0,888
1610446524.0,889
1610470363.0,890
1610476708.0,891
1610509453.0,890
1610520393.0,891
1610528421.0,892
1610533670.0,891
1610537461.0,890
1610599079.0,891
1610603678.0,890
1610607928.0,891
1610617628.0,890
1610621225.0,891
1610637578.0,892
1610639324.0,893
1610657534.0,894
1610693268.0,895
1610698983.0,896
1610719104.0,897
1610853628.0,898
1610933002.0,897
1610945950.0,896
1610948141.0,897
